ID,ID,Latitude,Longitude
4221,4221,-0.5705511273,130.674877522
4220,4220,-0.5670877764,130.279557637
4213,4213,-0.5749396591,130.511641072
4210,4210,-0.5768741801,130.657245144
4209,4209,-0.6005275605,130.600926967
4201,4201,-0.5955736859,130.296057606
4198,4198,-0.5962429673,130.289028127
4183,4183,-0.6052443013,130.549177287
4179,4179,-0.6101907871,130.271831883
4167,4167,-0.932772904,135.882661504
4160,4160,-0.6345943855,135.491450502
4152,4152,-0.6370156889,135.506672799
4144,4144,-0.651431314,135.534066514
4142,4142,-0.6583324867,130.285046365
4138,4138,-0.6512794944,135.427497704
4130,4130,-0.6562857457,130.2691129
4129,4129,-0.656633273,130.573478582
4128,4128,-0.6566955478,135.525006367
4127,4127,-0.6575138866,135.491226196
4121,4121,-0.6608718052,135.596224549
4119,4119,-0.6633097124,130.594579316
4118,4118,-0.6768114899,130.245884208
4116,4116,-0.6778062297,130.286144395
4115,4115,-0.6759181501,135.613035318
4112,4112,-0.6799335206,135.611951372
4110,4110,-0.6846094397,135.616624545
4108,4108,-0.6854687915,130.266699519
4107,4107,-0.6894434984,130.274183093
4106,4106,-0.6899588783,130.30540545
4105,4105,-0.6951033606,130.232909859
4104,4104,-0.6915378449,135.388975408
4102,4102,-0.6988810402,130.257295928
4097,4097,-0.7033740499,130.789141291
4096,4096,-0.7070411434,130.707210443
4094,4094,-0.7138073444,130.773297998
4091,4091,-0.7342507284,130.21913736
4090,4090,-0.742018914,130.136632204
4088,4088,-0.738736813,134.000487546
4086,4086,-0.7425270904,131.579294701
4085,4085,-0.7471175894,135.477276842
4084,4084,-0.7536351351,135.476921535
4083,4083,-0.7587856624,135.479145369
4082,4082,-0.7583430247,135.331236304
4081,4081,-0.8564625588,130.656182427
4079,4079,-0.782550762,130.774089096
4078,4078,-0.7633489995,135.427497177
4077,4077,-0.7657816254,130.103371676
4076,4076,-0.766564879,130.753078062
4074,4074,-0.769178709,135.317486062
4072,4072,-0.7700182458,130.870421567
4069,4069,-0.7909914409,130.733220587
4066,4066,-0.7841783722,130.674591464
4064,4064,-0.7971095924,130.706506742
4062,4062,-0.7912793827,135.517486573
4061,4061,-0.7939719891,130.755768349
4059,4059,-0.7989425847,130.505405388
4056,4056,-0.8220750544,130.533215378
4051,4051,-0.8100138857,130.752074842
4050,4050,-0.813238351,135.531213398
4046,4046,-0.822255831,130.898337202
4044,4044,-0.8204350886,130.791627748
4042,4042,-0.8277498668,130.877026029
4041,4041,-0.8283717568,135.496208191
4037,4037,-0.8387816555,135.507645974
4035,4035,-0.8379505725,130.517478057
4034,4034,-0.8398566874,135.576473296
4029,4029,-0.8447064691,135.583230779
4027,4027,-0.8479771651,135.505202116
4018,4018,-0.8709217809,135.439900473
4017,4017,-0.8716739273,135.529707798
4012,4012,-0.8812741248,135.436644516
4011,4011,-0.8868892859,135.448412445
4009,4009,-0.889230117,134.084969884
4006,4006,-0.8891824341,135.435793071
4001,4001,-0.9057420697,134.104060292
4000,4000,-1.1047471242,130.885188736
3999,3999,-0.8962756298,135.446228027
3984,3984,-1.0323583514,134.880409923
3979,3979,-0.9318980464,130.369776867
3978,3978,-0.9320900369,134.044149813
3975,3975,-0.9455876148,131.102824186
3970,3970,-0.9659743725,135.502367089
3963,3963,-0.9524595476,131.249245905
3961,3961,-0.9531715676,131.257988637
3953,3953,-0.9596093702,131.089968159
3952,3952,-0.9604417115,131.147899276
3948,3948,-0.967086997,131.2607957
3947,3947,-0.9679382369,131.264126061
3944,3944,-0.9831601547,131.250799463
3937,3937,-0.991293507,131.259201263
3930,3930,-0.9947246525,131.252661898
3929,3929,-0.9942212936,134.785875731
3928,3928,-0.9994925242,131.149076956
3927,3927,-1.0392474662,131.108640472
3925,3925,-1.0096480811,131.246889291
3924,3924,-1.0091824054,134.946682563
3923,3923,-1.0104193284,134.937089627
3921,3921,-1.0188735707,134.94660478
3919,3919,-1.0228473985,131.211923073
3918,3918,-1.0194820665,134.937660639
3915,3915,-1.0312120223,134.940166882
3914,3914,-1.0286210694,131.087345282
3910,3910,-1.0362598891,131.215942843
3909,3909,-1.0329311403,131.134131847
3906,3906,-1.0358754105,131.212282511
3901,3901,-1.0387751993,131.082919601
3898,3898,-1.0586384876,131.160875604
3897,3897,-1.0436923372,131.078012207
3893,3893,-1.0470244562,131.233667258
