(Intercept)	Annual_precipitation_mean	Annual_temperature_mean	Area_land	EA033	Isolation	Latitude_abs_mean	Precipitation_seasonality_mean	ratio_coastline_to_area	Settlement_order_oldest	Shoreline	Temperature_seasonality_mean	Annual_precipitation_mean:Precipitation_seasonality_mean	Annual_temperature_mean:Temperature_seasonality_mean	Area_land:Settlement_order_oldest	ratio_coastline_to_area:Settlement_order_oldest	Settlement_order_oldest:Shoreline	df	logLik	AICc	delta	weight
-0.5137704449297853	4.1709308364944035e-4	0.03218694040524425	7.272130304592041e-5	-0.6647677728282155	4.0174118157226075e-4	NA	-0.0037746220536257545	NA	0.025372408912187606	-0.0013460727836126637	0.0012865361095898576	NA	NA	-1.1019821256166617e-5	NA	2.3777381744208908e-4	13	0	34.27272727272727	8198.533596837944	0
3.8825520460388776	4.2432687103513366e-4	-0.1676984526388616	1.680110894486332e-4	NA	1.5956613508638556e-4	-0.048923223294695686	0.01062112937971	NA	0.0337490496595606	-0.00301184868637269	2.2959098378116615e-4	NA	NA	-1.8561163580697064e-5	NA	3.919772783610227e-4	13	0	34.27272727272727	8198.533596837944	0
-0.033159107805969514	NA	0.06652014866547667	7.156306688173475e-5	-0.6734894652348625	3.6031357235865767e-4	0.02285446171431467	-0.013775429046520188	NA	0.028671307243498846	-0.001402933668395754	-0.003637870559176825	NA	NA	-9.505191703576725e-6	NA	2.4359126227809131e-4	13	0	34.27272727272727	8198.533596837944	0
1.364082703688348	3.3998871602788764e-4	NA	6.334797050856467e-5	-0.7290537285316107	2.64632048697327e-4	NA	-0.007693703533888413	-0.06067696509000536	-0.0026866105438214122	-0.001283775972504866	-0.0011144191636407459	NA	NA	-8.988742543556434e-6	NA	2.294421952424152e-4	13	0	34.27272727272727	8198.533596837944	0
1.6020071968749072	NA	0.038479320515806735	6.473718389308221e-5	-0.7442244921709538	3.059533027625408e-4	NA	-0.01713006094935036	-0.06739506525539565	-0.0015387837996297018	-0.0013246729902547194	-0.0028594787070030264	NA	NA	-8.510325414672703e-6	NA	2.3372113502569702e-4	13	0	34.27272727272727	8198.533596837944	0
5.024118909096409	3.9336513559085605e-4	-0.19881935445206927	1.6681156401008698e-4	NA	NA	-0.04153880197347781	0.01141808626486179	-0.020788072748324265	0.02228909185738471	-0.003045862000959175	-0.0018632014824620515	NA	NA	-1.785130819447714e-5	NA	3.9452660727157056e-4	13	0	34.27272727272727	8198.533596837944	0
1.6196301422856614	2.787873896299183e-4	NA	5.8297946764273656e-5	-0.7454813719266543	NA	0.02572496635276352	-0.0075580402516903225	-0.0680247762356019	-0.009433158926737724	-0.0012658750509513188	-0.004160098229776452	NA	NA	-7.498344997000623e-6	NA	2.263633940472028e-4	13	0	34.27272727272727	8198.533596837944	0
-0.4293359798724958	3.4341811792185854e-4	NA	1.752292419838822e-4	NA	3.412636789665099e-4	-0.02503913420919757	0.005857691807604548	-0.016369422698293105	0.006126181237679788	-0.0030859531855486413	0.0011433966680489227	NA	NA	-1.8692569207633918e-5	NA	3.982740828602979e-4	13	0	34.27272727272727	8198.533596837944	0
2.962214270367371	2.8697534826738723e-4	-0.09138738402549422	6.0644105127468956e-5	-0.6177243018989416	NA	-0.008431280598664936	-0.014527338201806803	NA	0.04530226972949136	-0.0013173934738029726	NA	9.158174553300548e-6	NA	-7.451462168112935e-6	NA	2.2198433041225034e-4	13	0	34.27272727272727	8198.533596837944	0
3.990738374507478	1.990001468552569e-4	-0.15755130240280749	1.5528493121196106e-4	NA	1.8845997641222126e-4	-0.04472205301591966	-0.007444233651830704	NA	0.03917403082731813	-0.0029227560156852763	NA	9.522601776628699e-6	NA	-1.4972579109883032e-5	NA	3.720507554720946e-4	13	0	34.27272727272727	8198.533596837944	0
