Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD17A3HGF_061_Line_Y_500m,MOD17A3HGF_061_Sample_X_500m,MOD17A3HGF_061_Npp_500m,MOD17A3HGF_061_Npp_QC_500m,MOD17A3HGF_061_Npp_QC_500m_bitmask,MOD17A3HGF_061_Npp_QC_500m_ContinuousLayer,MOD17A3HGF_061_Npp_QC_500m_ContinuousLayer_Description
19019,19019,-8.5877303612,-172.520261679,2002-01-01,h00v09,2061.0,2259.0,32766.0,254.0,0b11111110,0b0,Continuous
19019,19019,-8.5877303612,-172.520261679,2003-01-01,h00v09,2061.0,2259.0,32766.0,254.0,0b11111110,0b0,Continuous
19019,19019,-8.5877303612,-172.520261679,2004-01-01,h00v09,2061.0,2259.0,32766.0,254.0,0b11111110,0b0,Continuous
19020,19020,-8.5862556516,-172.512944756,2001-01-01,h00v09,2060.0,2260.0,32766.0,254.0,0b11111110,0b0,Continuous
19020,19020,-8.5862556516,-172.512944756,2002-01-01,h00v09,2060.0,2260.0,32766.0,254.0,0b11111110,0b0,Continuous
19020,19020,-8.5862556516,-172.512944756,2003-01-01,h00v09,2060.0,2260.0,32766.0,254.0,0b11111110,0b0,Continuous
19020,19020,-8.5862556516,-172.512944756,2004-01-01,h00v09,2060.0,2260.0,32766.0,254.0,0b11111110,0b0,Continuous
19021,19021,-8.5837837329,-172.503348939,2001-01-01,h00v09,2060.0,2262.0,32765.0,253.0,0b11111101,0b0,Continuous
19021,19021,-8.5837837329,-172.503348939,2002-01-01,h00v09,2060.0,2262.0,32765.0,253.0,0b11111101,0b0,Continuous
19021,19021,-8.5837837329,-172.503348939,2003-01-01,h00v09,2060.0,2262.0,32765.0,253.0,0b11111101,0b0,Continuous
19021,19021,-8.5837837329,-172.503348939,2004-01-01,h00v09,2060.0,2262.0,32765.0,253.0,0b11111101,0b0,Continuous
19022,19022,-8.583524904,-172.491211637,2001-01-01,h00v09,2060.0,2265.0,32766.0,254.0,0b11111110,0b0,Continuous
19022,19022,-8.583524904,-172.491211637,2002-01-01,h00v09,2060.0,2265.0,32766.0,254.0,0b11111110,0b0,Continuous
19022,19022,-8.583524904,-172.491211637,2003-01-01,h00v09,2060.0,2265.0,32766.0,254.0,0b11111110,0b0,Continuous
19022,19022,-8.583524904,-172.491211637,2004-01-01,h00v09,2060.0,2265.0,32766.0,254.0,0b11111110,0b0,Continuous
19023,19023,-8.5834970978,-172.497016508,2001-01-01,h00v09,2060.0,2264.0,32766.0,254.0,0b11111110,0b0,Continuous
19023,19023,-8.5834970978,-172.497016508,2002-01-01,h00v09,2060.0,2264.0,32766.0,254.0,0b11111110,0b0,Continuous
19023,19023,-8.5834970978,-172.497016508,2003-01-01,h00v09,2060.0,2264.0,32766.0,254.0,0b11111110,0b0,Continuous
19023,19023,-8.5834970978,-172.497016508,2004-01-01,h00v09,2060.0,2264.0,32766.0,254.0,0b11111110,0b0,Continuous
19024,19024,-8.5766781384,-172.520850203,2001-01-01,h00v09,2058.0,2258.0,32766.0,254.0,0b11111110,0b0,Continuous
19024,19024,-8.5766781384,-172.520850203,2002-01-01,h00v09,2058.0,2258.0,32766.0,254.0,0b11111110,0b0,Continuous
19024,19024,-8.5766781384,-172.520850203,2003-01-01,h00v09,2058.0,2258.0,32766.0,254.0,0b11111110,0b0,Continuous
19024,19024,-8.5766781384,-172.520850203,2004-01-01,h00v09,2058.0,2258.0,32766.0,254.0,0b11111110,0b0,Continuous
19025,19025,-8.5720890101,-172.521259972,2001-01-01,h00v09,2057.0,2257.0,32766.0,254.0,0b11111110,0b0,Continuous
19025,19025,-8.5720890101,-172.521259972,2002-01-01,h00v09,2057.0,2257.0,32766.0,254.0,0b11111110,0b0,Continuous
19025,19025,-8.5720890101,-172.521259972,2003-01-01,h00v09,2057.0,2257.0,32766.0,254.0,0b11111110,0b0,Continuous
19025,19025,-8.5720890101,-172.521259972,2004-01-01,h00v09,2057.0,2257.0,32766.0,254.0,0b11111110,0b0,Continuous
19026,19026,-8.5632912157,-172.488816234,2001-01-01,h00v09,2055.0,2264.0,32766.0,254.0,0b11111110,0b0,Continuous
19026,19026,-8.5632912157,-172.488816234,2002-01-01,h00v09,2055.0,2264.0,32766.0,254.0,0b11111110,0b0,Continuous
19026,19026,-8.5632912157,-172.488816234,2003-01-01,h00v09,2055.0,2264.0,32766.0,254.0,0b11111110,0b0,Continuous
19026,19026,-8.5632912157,-172.488816234,2004-01-01,h00v09,2055.0,2264.0,32766.0,254.0,0b11111110,0b0,Continuous
19027,19027,-8.5389369024,-172.522280177,2001-01-01,h00v09,2049.0,2253.0,32766.0,254.0,0b11111110,0b0,Continuous
19027,19027,-8.5389369024,-172.522280177,2002-01-01,h00v09,2049.0,2253.0,32766.0,254.0,0b11111110,0b0,Continuous
19027,19027,-8.5389369024,-172.522280177,2003-01-01,h00v09,2049.0,2253.0,32766.0,254.0,0b11111110,0b0,Continuous
19027,19027,-8.5389369024,-172.522280177,2004-01-01,h00v09,2049.0,2253.0,32766.0,254.0,0b11111110,0b0,Continuous
19028,19028,-14.3538421292,-178.026705238,2001-01-01,h00v10,1044.0,1807.0,32766.0,254.0,0b11111110,0b0,Continuous
19028,19028,-14.3538421292,-178.026705238,2002-01-01,h00v10,1044.0,1807.0,32766.0,254.0,0b11111110,0b0,Continuous
19028,19028,-14.3538421292,-178.026705238,2003-01-01,h00v10,1044.0,1807.0,32766.0,254.0,0b11111110,0b0,Continuous
19028,19028,-14.3538421292,-178.026705238,2004-01-01,h00v10,1044.0,1807.0,32766.0,254.0,0b11111110,0b0,Continuous
19029,19029,-14.2987121853,-178.082768505,2001-01-01,h00v10,1031.0,1784.0,32766.0,254.0,0b11111110,0b0,Continuous
19029,19029,-14.2987121853,-178.082768505,2002-01-01,h00v10,1031.0,1784.0,32766.0,254.0,0b11111110,0b0,Continuous
19029,19029,-14.2987121853,-178.082768505,2003-01-01,h00v10,1031.0,1784.0,32766.0,254.0,0b11111110,0b0,Continuous
19029,19029,-14.2987121853,-178.082768505,2004-01-01,h00v10,1031.0,1784.0,32766.0,254.0,0b11111110,0b0,Continuous
19030,19030,-14.2451866475,-178.194539474,2001-01-01,h00v10,1018.0,1748.0,32766.0,254.0,0b11111110,0b0,Continuous
19030,19030,-14.2451866475,-178.194539474,2002-01-01,h00v10,1018.0,1748.0,32766.0,254.0,0b11111110,0b0,Continuous
19030,19030,-14.2451866475,-178.194539474,2003-01-01,h00v10,1018.0,1748.0,32766.0,254.0,0b11111110,0b0,Continuous
19030,19030,-14.2451866475,-178.194539474,2004-01-01,h00v10,1018.0,1748.0,32766.0,254.0,0b11111110,0b0,Continuous
19031,19031,-14.284772941,-178.135774613,2001-01-01,h00v10,1028.0,1769.0,1.5233999,72.0,0b01001000,0b0,Continuous
19031,19031,-14.284772941,-178.135774613,2002-01-01,h00v10,1028.0,1769.0,1.071,79.0,0b01001111,0b0,Continuous
19031,19031,-14.284772941,-178.135774613,2003-01-01,h00v10,1028.0,1769.0,1.5253999,76.0,0b01001100,0b0,Continuous
19031,19031,-14.284772941,-178.135774613,2004-01-01,h00v10,1028.0,1769.0,1.4297,74.0,0b01001010,0b0,Continuous
19032,19032,-13.3881284049,-176.215401437,2001-01-01,h00v10,813.0,2057.0,32766.0,254.0,0b11111110,0b0,Continuous
19032,19032,-13.3881284049,-176.215401437,2002-01-01,h00v10,813.0,2057.0,32766.0,254.0,0b11111110,0b0,Continuous
19032,19032,-13.3881284049,-176.215401437,2003-01-01,h00v10,813.0,2057.0,32766.0,254.0,0b11111110,0b0,Continuous
19032,19032,-13.3881284049,-176.215401437,2004-01-01,h00v10,813.0,2057.0,32766.0,254.0,0b11111110,0b0,Continuous
19033,19033,-13.3768615348,-176.172323793,2001-01-01,h00v10,810.0,2065.0,32766.0,254.0,0b11111110,0b0,Continuous
19033,19033,-13.3768615348,-176.172323793,2002-01-01,h00v10,810.0,2065.0,32766.0,254.0,0b11111110,0b0,Continuous
19033,19033,-13.3768615348,-176.172323793,2003-01-01,h00v10,810.0,2065.0,32766.0,254.0,0b11111110,0b0,Continuous
19033,19033,-13.3768615348,-176.172323793,2004-01-01,h00v10,810.0,2065.0,32766.0,254.0,0b11111110,0b0,Continuous
19034,19034,-13.3734250946,-176.217814883,2001-01-01,h00v10,809.0,2054.0,32766.0,254.0,0b11111110,0b0,Continuous
19034,19034,-13.3734250946,-176.217814883,2002-01-01,h00v10,809.0,2054.0,32766.0,254.0,0b11111110,0b0,Continuous
19034,19034,-13.3734250946,-176.217814883,2003-01-01,h00v10,809.0,2054.0,32766.0,254.0,0b11111110,0b0,Continuous
19034,19034,-13.3734250946,-176.217814883,2004-01-01,h00v10,809.0,2054.0,32766.0,254.0,0b11111110,0b0,Continuous
19035,19035,-13.3630248557,-176.226023027,2001-01-01,h00v10,807.0,2050.0,32766.0,254.0,0b11111110,0b0,Continuous
19035,19035,-13.3630248557,-176.226023027,2002-01-01,h00v10,807.0,2050.0,32766.0,254.0,0b11111110,0b0,Continuous
19035,19035,-13.3630248557,-176.226023027,2003-01-01,h00v10,807.0,2050.0,32766.0,254.0,0b11111110,0b0,Continuous
19035,19035,-13.3630248557,-176.226023027,2004-01-01,h00v10,807.0,2050.0,32766.0,254.0,0b11111110,0b0,Continuous
19036,19036,-13.3580847865,-176.213941819,2001-01-01,h00v10,805.0,2052.0,32766.0,254.0,0b11111110,0b0,Continuous
19036,19036,-13.3580847865,-176.213941819,2002-01-01,h00v10,805.0,2052.0,32766.0,254.0,0b11111110,0b0,Continuous
19036,19036,-13.3580847865,-176.213941819,2003-01-01,h00v10,805.0,2052.0,32766.0,254.0,0b11111110,0b0,Continuous
19036,19036,-13.3580847865,-176.213941819,2004-01-01,h00v10,805.0,2052.0,32766.0,254.0,0b11111110,0b0,Continuous
19037,19037,-13.3575107902,-176.194620399,2001-01-01,h00v10,805.0,2057.0,32766.0,254.0,0b11111110,0b0,Continuous
19037,19037,-13.3575107902,-176.194620399,2002-01-01,h00v10,805.0,2057.0,32766.0,254.0,0b11111110,0b0,Continuous
19037,19037,-13.3575107902,-176.194620399,2003-01-01,h00v10,805.0,2057.0,32766.0,254.0,0b11111110,0b0,Continuous
19037,19037,-13.3575107902,-176.194620399,2004-01-01,h00v10,805.0,2057.0,32766.0,254.0,0b11111110,0b0,Continuous
19038,19038,-13.2878924041,-176.127802682,2001-01-01,h00v10,789.0,2061.0,32766.0,254.0,0b11111110,0b0,Continuous
19038,19038,-13.2878924041,-176.127802682,2002-01-01,h00v10,789.0,2061.0,32766.0,254.0,0b11111110,0b0,Continuous
19038,19038,-13.2878924041,-176.127802682,2003-01-01,h00v10,789.0,2061.0,32766.0,254.0,0b11111110,0b0,Continuous
19038,19038,-13.2878924041,-176.127802682,2004-01-01,h00v10,789.0,2061.0,32766.0,254.0,0b11111110,0b0,Continuous
19039,19039,-13.2797051001,-176.148032464,2001-01-01,h00v10,787.0,2054.0,32766.0,254.0,0b11111110,0b0,Continuous
19039,19039,-13.2797051001,-176.148032464,2002-01-01,h00v10,787.0,2054.0,32766.0,254.0,0b11111110,0b0,Continuous
19039,19039,-13.2797051001,-176.148032464,2003-01-01,h00v10,787.0,2054.0,32766.0,254.0,0b11111110,0b0,Continuous
19039,19039,-13.2797051001,-176.148032464,2004-01-01,h00v10,787.0,2054.0,32766.0,254.0,0b11111110,0b0,Continuous
19040,19040,-13.2729802146,-176.132402736,2001-01-01,h00v10,785.0,2057.0,32766.0,254.0,0b11111110,0b0,Continuous
19040,19040,-13.2729802146,-176.132402736,2002-01-01,h00v10,785.0,2057.0,32766.0,254.0,0b11111110,0b0,Continuous
19040,19040,-13.2729802146,-176.132402736,2003-01-01,h00v10,785.0,2057.0,32766.0,254.0,0b11111110,0b0,Continuous
19040,19040,-13.2729802146,-176.132402736,2004-01-01,h00v10,785.0,2057.0,32766.0,254.0,0b11111110,0b0,Continuous
19041,19041,-13.2717532203,-176.149250962,2001-01-01,h00v10,785.0,2053.0,32766.0,254.0,0b11111110,0b0,Continuous
19041,19041,-13.2717532203,-176.149250962,2002-01-01,h00v10,785.0,2053.0,32766.0,254.0,0b11111110,0b0,Continuous
19041,19041,-13.2717532203,-176.149250962,2003-01-01,h00v10,785.0,2053.0,32766.0,254.0,0b11111110,0b0,Continuous
19041,19041,-13.2717532203,-176.149250962,2004-01-01,h00v10,785.0,2053.0,32766.0,254.0,0b11111110,0b0,Continuous
19042,19042,-13.2177942992,-176.169475404,2001-01-01,h00v10,772.0,2039.0,32766.0,254.0,0b11111110,0b0,Continuous
19042,19042,-13.2177942992,-176.169475404,2002-01-01,h00v10,772.0,2039.0,32766.0,254.0,0b11111110,0b0,Continuous
19042,19042,-13.2177942992,-176.169475404,2003-01-01,h00v10,772.0,2039.0,32766.0,254.0,0b11111110,0b0,Continuous
19042,19042,-13.2177942992,-176.169475404,2004-01-01,h00v10,772.0,2039.0,32766.0,254.0,0b11111110,0b0,Continuous
19043,19043,-13.283433522,-176.206741115,2001-01-01,h00v10,788.0,2041.0,1.3938,68.0,0b01000100,0b0,Continuous
19043,19043,-13.283433522,-176.206741115,2002-01-01,h00v10,788.0,2041.0,1.3487999,68.0,0b01000100,0b0,Continuous
19043,19043,-13.283433522,-176.206741115,2003-01-01,h00v10,788.0,2041.0,1.3796999,61.0,0b00111101,0b0,Continuous
19043,19043,-13.283433522,-176.206741115,2004-01-01,h00v10,788.0,2041.0,1.2586,61.0,0b00111101,0b0,Continuous
19044,19044,-13.2027281605,-176.177253227,2001-01-01,h00v10,768.0,2035.0,32766.0,254.0,0b11111110,0b0,Continuous
19044,19044,-13.2027281605,-176.177253227,2002-01-01,h00v10,768.0,2035.0,32766.0,254.0,0b11111110,0b0,Continuous
19044,19044,-13.2027281605,-176.177253227,2003-01-01,h00v10,768.0,2035.0,32766.0,254.0,0b11111110,0b0,Continuous
19044,19044,-13.2027281605,-176.177253227,2004-01-01,h00v10,768.0,2035.0,32766.0,254.0,0b11111110,0b0,Continuous
19045,19045,-13.187083121,-176.194861263,2001-01-01,h00v10,764.0,2028.0,32766.0,254.0,0b11111110,0b0,Continuous
19045,19045,-13.187083121,-176.194861263,2002-01-01,h00v10,764.0,2028.0,32766.0,254.0,0b11111110,0b0,Continuous
19045,19045,-13.187083121,-176.194861263,2003-01-01,h00v10,764.0,2028.0,32766.0,254.0,0b11111110,0b0,Continuous
19045,19045,-13.187083121,-176.194861263,2004-01-01,h00v10,764.0,2028.0,32766.0,254.0,0b11111110,0b0,Continuous
19046,19046,-13.1815606099,-176.20299546,2001-01-01,h00v10,763.0,2025.0,32766.0,254.0,0b11111110,0b0,Continuous
19046,19046,-13.1815606099,-176.20299546,2002-01-01,h00v10,763.0,2025.0,32766.0,254.0,0b11111110,0b0,Continuous
19046,19046,-13.1815606099,-176.20299546,2003-01-01,h00v10,763.0,2025.0,32766.0,254.0,0b11111110,0b0,Continuous
19046,19046,-13.1815606099,-176.20299546,2004-01-01,h00v10,763.0,2025.0,32766.0,254.0,0b11111110,0b0,Continuous
24920,24920,-9.1441901342,143.874983418,2001-01-01,h32v09,2194.0,491.0,32766.0,254.0,0b11111110,0b0,Continuous
24920,24920,-9.1441901342,143.874983418,2002-01-01,h32v09,2194.0,491.0,32766.0,254.0,0b11111110,0b0,Continuous
24920,24920,-9.1441901342,143.874983418,2003-01-01,h32v09,2194.0,491.0,32766.0,254.0,0b11111110,0b0,Continuous
24920,24920,-9.1441901342,143.874983418,2004-01-01,h32v09,2194.0,491.0,32766.0,254.0,0b11111110,0b0,Continuous
24985,24985,1.0267267094,154.773038015,2001-01-01,h33v08,2153.0,1139.0,32766.0,254.0,0b11111110,0b0,Continuous
24985,24985,1.0267267094,154.773038015,2002-01-01,h33v08,2153.0,1139.0,32766.0,254.0,0b11111110,0b0,Continuous
24985,24985,1.0267267094,154.773038015,2003-01-01,h33v08,2153.0,1139.0,32766.0,254.0,0b11111110,0b0,Continuous
24985,24985,1.0267267094,154.773038015,2004-01-01,h33v08,2153.0,1139.0,32766.0,254.0,0b11111110,0b0,Continuous
24986,24986,1.03081427,154.78123714,2001-01-01,h33v08,2152.0,1141.0,32766.0,254.0,0b11111110,0b0,Continuous
24986,24986,1.03081427,154.78123714,2002-01-01,h33v08,2152.0,1141.0,32766.0,254.0,0b11111110,0b0,Continuous
24986,24986,1.03081427,154.78123714,2003-01-01,h33v08,2152.0,1141.0,32766.0,254.0,0b11111110,0b0,Continuous
24986,24986,1.03081427,154.78123714,2004-01-01,h33v08,2152.0,1141.0,32766.0,254.0,0b11111110,0b0,Continuous
24987,24987,1.0329635003,154.787728543,2001-01-01,h33v08,2152.0,1143.0,32766.0,254.0,0b11111110,0b0,Continuous
24987,24987,1.0329635003,154.787728543,2002-01-01,h33v08,2152.0,1143.0,32766.0,254.0,0b11111110,0b0,Continuous
24987,24987,1.0329635003,154.787728543,2003-01-01,h33v08,2152.0,1143.0,32766.0,254.0,0b11111110,0b0,Continuous
24987,24987,1.0329635003,154.787728543,2004-01-01,h33v08,2152.0,1143.0,32766.0,254.0,0b11111110,0b0,Continuous
24988,24988,1.0412608644,154.797133121,2001-01-01,h33v08,2150.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24988,24988,1.0412608644,154.797133121,2002-01-01,h33v08,2150.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24988,24988,1.0412608644,154.797133121,2003-01-01,h33v08,2150.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24988,24988,1.0412608644,154.797133121,2004-01-01,h33v08,2150.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24989,24989,1.0541542638,154.801652997,2001-01-01,h33v08,2147.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24989,24989,1.0541542638,154.801652997,2002-01-01,h33v08,2147.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24989,24989,1.0541542638,154.801652997,2003-01-01,h33v08,2147.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24989,24989,1.0541542638,154.801652997,2004-01-01,h33v08,2147.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24990,24990,1.0571388764,154.801877878,2001-01-01,h33v08,2146.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24990,24990,1.0571388764,154.801877878,2002-01-01,h33v08,2146.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24990,24990,1.0571388764,154.801877878,2003-01-01,h33v08,2146.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24990,24990,1.0571388764,154.801877878,2004-01-01,h33v08,2146.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24991,24991,1.0617278725,154.801969275,2001-01-01,h33v08,2145.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24991,24991,1.0617278725,154.801969275,2002-01-01,h33v08,2145.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24991,24991,1.0617278725,154.801969275,2003-01-01,h33v08,2145.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24991,24991,1.0617278725,154.801969275,2004-01-01,h33v08,2145.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24992,24992,1.0666263294,154.80208416,2001-01-01,h33v08,2144.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24992,24992,1.0666263294,154.80208416,2002-01-01,h33v08,2144.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24992,24992,1.0666263294,154.80208416,2003-01-01,h33v08,2144.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24992,24992,1.0666263294,154.80208416,2004-01-01,h33v08,2144.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
24993,24993,1.0691632809,154.801640792,2001-01-01,h33v08,2143.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24993,24993,1.0691632809,154.801640792,2002-01-01,h33v08,2143.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24993,24993,1.0691632809,154.801640792,2003-01-01,h33v08,2143.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24993,24993,1.0691632809,154.801640792,2004-01-01,h33v08,2143.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24994,24994,1.0735899681,154.801719983,2001-01-01,h33v08,2142.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24994,24994,1.0735899681,154.801719983,2002-01-01,h33v08,2142.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24994,24994,1.0735899681,154.801719983,2003-01-01,h33v08,2142.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24994,24994,1.0735899681,154.801719983,2004-01-01,h33v08,2142.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24995,24995,1.0775937878,154.800724553,2001-01-01,h33v08,2141.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24995,24995,1.0775937878,154.800724553,2002-01-01,h33v08,2141.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24995,24995,1.0775937878,154.800724553,2003-01-01,h33v08,2141.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24995,24995,1.0775937878,154.800724553,2004-01-01,h33v08,2141.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24996,24996,1.0829778657,154.799997806,2001-01-01,h33v08,2140.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24996,24996,1.0829778657,154.799997806,2002-01-01,h33v08,2140.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24996,24996,1.0829778657,154.799997806,2003-01-01,h33v08,2140.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24996,24996,1.0829778657,154.799997806,2004-01-01,h33v08,2140.0,1145.0,32766.0,254.0,0b11111110,0b0,Continuous
24997,24997,1.0874781641,154.795844361,2001-01-01,h33v08,2139.0,1144.0,32766.0,254.0,0b11111110,0b0,Continuous
24997,24997,1.0874781641,154.795844361,2002-01-01,h33v08,2139.0,1144.0,32766.0,254.0,0b11111110,0b0,Continuous
24997,24997,1.0874781641,154.795844361,2003-01-01,h33v08,2139.0,1144.0,32766.0,254.0,0b11111110,0b0,Continuous
24997,24997,1.0874781641,154.795844361,2004-01-01,h33v08,2139.0,1144.0,32766.0,254.0,0b11111110,0b0,Continuous
24998,24998,1.0921646217,154.786821976,2001-01-01,h33v08,2137.0,1142.0,32766.0,254.0,0b11111110,0b0,Continuous
24998,24998,1.0921646217,154.786821976,2002-01-01,h33v08,2137.0,1142.0,32766.0,254.0,0b11111110,0b0,Continuous
24998,24998,1.0921646217,154.786821976,2003-01-01,h33v08,2137.0,1142.0,32766.0,254.0,0b11111110,0b0,Continuous
24998,24998,1.0921646217,154.786821976,2004-01-01,h33v08,2137.0,1142.0,32766.0,254.0,0b11111110,0b0,Continuous
24999,24999,1.091528067,154.791893337,2001-01-01,h33v08,2138.0,1143.0,32766.0,254.0,0b11111110,0b0,Continuous
24999,24999,1.091528067,154.791893337,2002-01-01,h33v08,2138.0,1143.0,32766.0,254.0,0b11111110,0b0,Continuous
24999,24999,1.091528067,154.791893337,2003-01-01,h33v08,2138.0,1143.0,32766.0,254.0,0b11111110,0b0,Continuous
24999,24999,1.091528067,154.791893337,2004-01-01,h33v08,2138.0,1143.0,32766.0,254.0,0b11111110,0b0,Continuous
25000,25000,1.0985853853,154.781404455,2001-01-01,h33v08,2136.0,1140.0,32766.0,254.0,0b11111110,0b0,Continuous
25000,25000,1.0985853853,154.781404455,2002-01-01,h33v08,2136.0,1140.0,32766.0,254.0,0b11111110,0b0,Continuous
25000,25000,1.0985853853,154.781404455,2003-01-01,h33v08,2136.0,1140.0,32766.0,254.0,0b11111110,0b0,Continuous
25000,25000,1.0985853853,154.781404455,2004-01-01,h33v08,2136.0,1140.0,32766.0,254.0,0b11111110,0b0,Continuous
25001,25001,1.0997555366,154.77744011,2001-01-01,h33v08,2136.0,1139.0,32766.0,254.0,0b11111110,0b0,Continuous
25001,25001,1.0997555366,154.77744011,2002-01-01,h33v08,2136.0,1139.0,32766.0,254.0,0b11111110,0b0,Continuous
25001,25001,1.0997555366,154.77744011,2003-01-01,h33v08,2136.0,1139.0,32766.0,254.0,0b11111110,0b0,Continuous
25001,25001,1.0997555366,154.77744011,2004-01-01,h33v08,2136.0,1139.0,32766.0,254.0,0b11111110,0b0,Continuous
25002,25002,1.1007156915,154.772692769,2001-01-01,h33v08,2135.0,1138.0,32766.0,254.0,0b11111110,0b0,Continuous
25002,25002,1.1007156915,154.772692769,2002-01-01,h33v08,2135.0,1138.0,32766.0,254.0,0b11111110,0b0,Continuous
25002,25002,1.1007156915,154.772692769,2003-01-01,h33v08,2135.0,1138.0,32766.0,254.0,0b11111110,0b0,Continuous
25002,25002,1.1007156915,154.772692769,2004-01-01,h33v08,2135.0,1138.0,32766.0,254.0,0b11111110,0b0,Continuous
25003,25003,3.8263777665,154.956411578,2001-01-01,h33v08,1481.0,1106.0,32766.0,254.0,0b11111110,0b0,Continuous
25003,25003,3.8263777665,154.956411578,2002-01-01,h33v08,1481.0,1106.0,32766.0,254.0,0b11111110,0b0,Continuous
25003,25003,3.8263777665,154.956411578,2003-01-01,h33v08,1481.0,1106.0,32766.0,254.0,0b11111110,0b0,Continuous
25003,25003,3.8263777665,154.956411578,2004-01-01,h33v08,1481.0,1106.0,32766.0,254.0,0b11111110,0b0,Continuous
25004,25004,3.8288275932,154.971830605,2001-01-01,h33v08,1481.0,1110.0,32766.0,254.0,0b11111110,0b0,Continuous
25004,25004,3.8288275932,154.971830605,2002-01-01,h33v08,1481.0,1110.0,32766.0,254.0,0b11111110,0b0,Continuous
25004,25004,3.8288275932,154.971830605,2003-01-01,h33v08,1481.0,1110.0,32766.0,254.0,0b11111110,0b0,Continuous
25004,25004,3.8288275932,154.971830605,2004-01-01,h33v08,1481.0,1110.0,32766.0,254.0,0b11111110,0b0,Continuous
25005,25005,3.831862717,154.986698164,2001-01-01,h33v08,1480.0,1113.0,32766.0,254.0,0b11111110,0b0,Continuous
25005,25005,3.831862717,154.986698164,2002-01-01,h33v08,1480.0,1113.0,32766.0,254.0,0b11111110,0b0,Continuous
25005,25005,3.831862717,154.986698164,2003-01-01,h33v08,1480.0,1113.0,32766.0,254.0,0b11111110,0b0,Continuous
25005,25005,3.831862717,154.986698164,2004-01-01,h33v08,1480.0,1113.0,32766.0,254.0,0b11111110,0b0,Continuous
25006,25006,3.8447497449,154.998695555,2001-01-01,h33v08,1477.0,1115.0,32766.0,254.0,0b11111110,0b0,Continuous
25006,25006,3.8447497449,154.998695555,2002-01-01,h33v08,1477.0,1115.0,32766.0,254.0,0b11111110,0b0,Continuous
25006,25006,3.8447497449,154.998695555,2003-01-01,h33v08,1477.0,1115.0,32766.0,254.0,0b11111110,0b0,Continuous
25006,25006,3.8447497449,154.998695555,2004-01-01,h33v08,1477.0,1115.0,32766.0,254.0,0b11111110,0b0,Continuous
25007,25007,3.8587208851,155.000640755,2001-01-01,h33v08,1473.0,1115.0,32766.0,254.0,0b11111110,0b0,Continuous
25007,25007,3.8587208851,155.000640755,2002-01-01,h33v08,1473.0,1115.0,32766.0,254.0,0b11111110,0b0,Continuous
25007,25007,3.8587208851,155.000640755,2003-01-01,h33v08,1473.0,1115.0,32766.0,254.0,0b11111110,0b0,Continuous
25007,25007,3.8587208851,155.000640755,2004-01-01,h33v08,1473.0,1115.0,32766.0,254.0,0b11111110,0b0,Continuous
25008,25008,3.8618058104,155.000516688,2001-01-01,h33v08,1473.0,1115.0,32766.0,254.0,0b11111110,0b0,Continuous
25008,25008,3.8618058104,155.000516688,2002-01-01,h33v08,1473.0,1115.0,32766.0,254.0,0b11111110,0b0,Continuous
25008,25008,3.8618058104,155.000516688,2003-01-01,h33v08,1473.0,1115.0,32766.0,254.0,0b11111110,0b0,Continuous
