Category,ID,Latitude,Longitude,Date,MODIS_Tile,MYD17A3HGF_061_Line_Y_500m,MYD17A3HGF_061_Sample_X_500m,MYD17A3HGF_061_Npp_500m,MYD17A3HGF_061_Npp_QC_500m,MYD17A3HGF_061_Npp_QC_500m_bitmask,MYD17A3HGF_061_Npp_QC_500m_ContinuousLayer,MYD17A3HGF_061_Npp_QC_500m_ContinuousLayer_Description
1607,1607,-5.189525345,137.499909241,2004-01-01,h31v09,1245.0,1664.0,32766.0,254.0,0b11111110,0b0,Continuous
1610,1610,-5.1766439428,137.51925598,2002-07-04,h31v09,1242.0,1670.0,32766.0,254.0,0b11111110,0b0,Continuous
1610,1610,-5.1766439428,137.51925598,2003-01-01,h31v09,1242.0,1670.0,32766.0,254.0,0b11111110,0b0,Continuous
1610,1610,-5.1766439428,137.51925598,2004-01-01,h31v09,1242.0,1670.0,32766.0,254.0,0b11111110,0b0,Continuous
1634,1634,-5.1118507904,137.429999042,2002-07-04,h31v09,1226.0,1652.0,0.3062,68.0,0b01000100,0b0,Continuous
1634,1634,-5.1118507904,137.429999042,2003-01-01,h31v09,1226.0,1652.0,0.0,51.0,0b00110011,0b0,Continuous
1634,1634,-5.1118507904,137.429999042,2004-01-01,h31v09,1226.0,1652.0,0.0,46.0,0b00101110,0b0,Continuous
1647,1647,-5.0517044846,137.331659215,2002-07-04,h31v09,1212.0,1631.0,32766.0,254.0,0b11111110,0b0,Continuous
1647,1647,-5.0517044846,137.331659215,2003-01-01,h31v09,1212.0,1631.0,32766.0,254.0,0b11111110,0b0,Continuous
1647,1647,-5.0517044846,137.331659215,2004-01-01,h31v09,1212.0,1631.0,32766.0,254.0,0b11111110,0b0,Continuous
1654,1654,-5.0427038964,137.189496411,2002-07-04,h31v09,1210.0,1598.0,32766.0,254.0,0b11111110,0b0,Continuous
1654,1654,-5.0427038964,137.189496411,2003-01-01,h31v09,1210.0,1598.0,32766.0,254.0,0b11111110,0b0,Continuous
1654,1654,-5.0427038964,137.189496411,2004-01-01,h31v09,1210.0,1598.0,32766.0,254.0,0b11111110,0b0,Continuous
1660,1660,-5.0368719557,137.183717051,2002-07-04,h31v09,1208.0,1596.0,32766.0,254.0,0b11111110,0b0,Continuous
1660,1660,-5.0368719557,137.183717051,2003-01-01,h31v09,1208.0,1596.0,32766.0,254.0,0b11111110,0b0,Continuous
1660,1660,-5.0368719557,137.183717051,2004-01-01,h31v09,1208.0,1596.0,32766.0,254.0,0b11111110,0b0,Continuous
1683,1683,-4.9160051278,136.880675068,2002-07-04,h31v09,1179.0,1530.0,32766.0,254.0,0b11111110,0b0,Continuous
1683,1683,-4.9160051278,136.880675068,2003-01-01,h31v09,1179.0,1530.0,32766.0,254.0,0b11111110,0b0,Continuous
1683,1683,-4.9160051278,136.880675068,2004-01-01,h31v09,1179.0,1530.0,32766.0,254.0,0b11111110,0b0,Continuous
1684,1684,-4.9136789451,136.843995537,2002-07-04,h31v09,1179.0,1521.0,32766.0,254.0,0b11111110,0b0,Continuous
1684,1684,-4.9136789451,136.843995537,2003-01-01,h31v09,1179.0,1521.0,32766.0,254.0,0b11111110,0b0,Continuous
1684,1684,-4.9136789451,136.843995537,2004-01-01,h31v09,1179.0,1521.0,32766.0,254.0,0b11111110,0b0,Continuous
1689,1689,-4.9048860829,136.795845783,2002-07-04,h31v09,1177.0,1510.0,32766.0,254.0,0b11111110,0b0,Continuous
1689,1689,-4.9048860829,136.795845783,2003-01-01,h31v09,1177.0,1510.0,32766.0,254.0,0b11111110,0b0,Continuous
1689,1689,-4.9048860829,136.795845783,2004-01-01,h31v09,1177.0,1510.0,32766.0,254.0,0b11111110,0b0,Continuous
1690,1690,-4.8911873487,136.782606155,2002-07-04,h31v09,1173.0,1508.0,32766.0,254.0,0b11111110,0b0,Continuous
1690,1690,-4.8911873487,136.782606155,2003-01-01,h31v09,1173.0,1508.0,32766.0,254.0,0b11111110,0b0,Continuous
1690,1690,-4.8911873487,136.782606155,2004-01-01,h31v09,1173.0,1508.0,32766.0,254.0,0b11111110,0b0,Continuous
17,17,-16.3545123636,179.335998579,2002-07-04,h35v10,1525.0,499.0,32766.0,254.0,0b11111110,0b0,Continuous
17,17,-16.3545123636,179.335998579,2003-01-01,h35v10,1525.0,499.0,32766.0,254.0,0b11111110,0b0,Continuous
17,17,-16.3545123636,179.335998579,2004-01-01,h35v10,1525.0,499.0,32766.0,254.0,0b11111110,0b0,Continuous
1705,1705,-4.8496334927,136.777922485,2002-07-04,h31v09,1163.0,1509.0,0.0,71.0,0b01000111,0b0,Continuous
1705,1705,-4.8496334927,136.777922485,2003-01-01,h31v09,1163.0,1509.0,0.0,52.0,0b00110100,0b0,Continuous
1705,1705,-4.8496334927,136.777922485,2004-01-01,h31v09,1163.0,1509.0,0.0,49.0,0b00110001,0b0,Continuous
1706,1706,-4.8235361771,136.686815839,2002-07-04,h31v09,1157.0,1488.0,0.559,62.0,0b00111110,0b0,Continuous
1706,1706,-4.8235361771,136.686815839,2003-01-01,h31v09,1157.0,1488.0,0.5172,35.0,0b00100011,0b0,Continuous
1706,1706,-4.8235361771,136.686815839,2004-01-01,h31v09,1157.0,1488.0,0.5568,31.0,0b00011111,0b0,Continuous
1709,1709,-4.8232345328,136.649614895,2002-07-04,h31v09,1157.0,1479.0,0.3509,61.0,0b00111101,0b0,Continuous
1709,1709,-4.8232345328,136.649614895,2003-01-01,h31v09,1157.0,1479.0,0.0934,33.0,0b00100001,0b0,Continuous
1709,1709,-4.8232345328,136.649614895,2004-01-01,h31v09,1157.0,1479.0,0.0459,29.0,0b00011101,0b0,Continuous
1715,1715,-4.8226106776,136.668113568,2002-07-04,h31v09,1157.0,1484.0,1.1273,71.0,0b01000111,0b0,Continuous
1715,1715,-4.8226106776,136.668113568,2003-01-01,h31v09,1157.0,1484.0,0.8845,48.0,0b00110000,0b0,Continuous
1715,1715,-4.8226106776,136.668113568,2004-01-01,h31v09,1157.0,1484.0,0.9107,68.0,0b01000100,0b0,Continuous
1716,1716,-4.8098638189,136.677904482,2002-07-04,h31v09,1154.0,1487.0,0.2077,64.0,0b01000000,0b0,Continuous
1716,1716,-4.8098638189,136.677904482,2003-01-01,h31v09,1154.0,1487.0,0.0,35.0,0b00100011,0b0,Continuous
1716,1716,-4.8098638189,136.677904482,2004-01-01,h31v09,1154.0,1487.0,0.0,33.0,0b00100001,0b0,Continuous
1718,1718,-4.8034440615,136.668915263,2002-07-04,h31v09,1152.0,1485.0,0.1254,66.0,0b01000010,0b0,Continuous
1718,1718,-4.8034440615,136.668915263,2003-01-01,h31v09,1152.0,1485.0,0.0,33.0,0b00100001,0b0,Continuous
1718,1718,-4.8034440615,136.668915263,2004-01-01,h31v09,1152.0,1485.0,0.0,27.0,0b00011011,0b0,Continuous
1719,1719,-4.8051249967,136.663494103,2002-07-04,h31v09,1153.0,1483.0,0.0038,73.0,0b01001001,0b0,Continuous
1719,1719,-4.8051249967,136.663494103,2003-01-01,h31v09,1153.0,1483.0,0.0,35.0,0b00100011,0b0,Continuous
1719,1719,-4.8051249967,136.663494103,2004-01-01,h31v09,1153.0,1483.0,0.0,38.0,0b00100110,0b0,Continuous
1720,1720,-4.7998448589,136.677709057,2002-07-04,h31v09,1151.0,1487.0,0.1353,65.0,0b01000001,0b0,Continuous
1720,1720,-4.7998448589,136.677709057,2003-01-01,h31v09,1151.0,1487.0,0.0,48.0,0b00110000,0b0,Continuous
1720,1720,-4.7998448589,136.677709057,2004-01-01,h31v09,1151.0,1487.0,0.0,27.0,0b00011011,0b0,Continuous
1726,1726,-4.7925412118,136.672270801,2002-07-04,h31v09,1150.0,1486.0,0.0585,70.0,0b01000110,0b0,Continuous
1726,1726,-4.7925412118,136.672270801,2003-01-01,h31v09,1150.0,1486.0,0.0,37.0,0b00100101,0b0,Continuous
1726,1726,-4.7925412118,136.672270801,2004-01-01,h31v09,1150.0,1486.0,0.0,29.0,0b00011101,0b0,Continuous
1727,1727,-4.7877095006,136.696742868,2002-07-04,h31v09,1149.0,1492.0,0.0,70.0,0b01000110,0b0,Continuous
1727,1727,-4.7877095006,136.696742868,2003-01-01,h31v09,1149.0,1492.0,0.0,61.0,0b00111101,0b0,Continuous
1727,1727,-4.7877095006,136.696742868,2004-01-01,h31v09,1149.0,1492.0,0.0,49.0,0b00110001,0b0,Continuous
1729,1729,-4.7795538999,136.545662713,2002-07-04,h31v09,1147.0,1457.0,0.0,64.0,0b01000000,0b0,Continuous
1729,1729,-4.7795538999,136.545662713,2003-01-01,h31v09,1147.0,1457.0,0.0,35.0,0b00100011,0b0,Continuous
1729,1729,-4.7795538999,136.545662713,2004-01-01,h31v09,1147.0,1457.0,0.0,35.0,0b00100011,0b0,Continuous
1730,1730,-4.7778866591,136.703201007,2002-07-04,h31v09,1146.0,1494.0,0.9401,82.0,0b01010010,0b0,Continuous
1730,1730,-4.7778866591,136.703201007,2003-01-01,h31v09,1146.0,1494.0,0.863,63.0,0b00111111,0b0,Continuous
1730,1730,-4.7778866591,136.703201007,2004-01-01,h31v09,1146.0,1494.0,0.9123,46.0,0b00101110,0b0,Continuous
1744,1744,-4.7370993227,136.467228722,2002-07-04,h31v09,1136.0,1440.0,0.2215,68.0,0b01000100,0b0,Continuous
1744,1744,-4.7370993227,136.467228722,2003-01-01,h31v09,1136.0,1440.0,0.0122,41.0,0b00101001,0b0,Continuous
1744,1744,-4.7370993227,136.467228722,2004-01-01,h31v09,1136.0,1440.0,0.0026,33.0,0b00100001,0b0,Continuous
1755,1755,-4.7276191848,136.463074209,2002-07-04,h31v09,1134.0,1439.0,0.367,64.0,0b01000000,0b0,Continuous
1755,1755,-4.7276191848,136.463074209,2003-01-01,h31v09,1134.0,1439.0,0.0,41.0,0b00101001,0b0,Continuous
1755,1755,-4.7276191848,136.463074209,2004-01-01,h31v09,1134.0,1439.0,0.0,38.0,0b00100110,0b0,Continuous
1781,1781,-4.6550159208,136.21007329,2002-07-04,h31v09,1117.0,1382.0,32766.0,254.0,0b11111110,0b0,Continuous
1781,1781,-4.6550159208,136.21007329,2003-01-01,h31v09,1117.0,1382.0,32766.0,254.0,0b11111110,0b0,Continuous
1781,1781,-4.6550159208,136.21007329,2004-01-01,h31v09,1117.0,1382.0,32766.0,254.0,0b11111110,0b0,Continuous
18,18,-16.3422713562,179.322496234,2002-07-04,h35v10,1522.0,498.0,32766.0,254.0,0b11111110,0b0,Continuous
18,18,-16.3422713562,179.322496234,2003-01-01,h35v10,1522.0,498.0,32766.0,254.0,0b11111110,0b0,Continuous
18,18,-16.3422713562,179.322496234,2004-01-01,h35v10,1522.0,498.0,32766.0,254.0,0b11111110,0b0,Continuous
1834,1834,-4.3329528489,133.480478877,2002-07-04,h31v09,1039.0,743.0,32766.0,254.0,0b11111110,0b0,Continuous
1834,1834,-4.3329528489,133.480478877,2003-01-01,h31v09,1039.0,743.0,32766.0,254.0,0b11111110,0b0,Continuous
1834,1834,-4.3329528489,133.480478877,2004-01-01,h31v09,1039.0,743.0,32766.0,254.0,0b11111110,0b0,Continuous
1840,1840,-4.2088021454,134.729449899,2002-07-04,h31v09,1010.0,1047.0,32766.0,254.0,0b11111110,0b0,Continuous
1840,1840,-4.2088021454,134.729449899,2003-01-01,h31v09,1010.0,1047.0,32766.0,254.0,0b11111110,0b0,Continuous
1840,1840,-4.2088021454,134.729449899,2004-01-01,h31v09,1010.0,1047.0,32766.0,254.0,0b11111110,0b0,Continuous
1850,1850,-4.1387690239,133.352085357,2002-07-04,h31v09,993.0,721.0,1.2415,83.0,0b01010011,0b0,Continuous
1850,1850,-4.1387690239,133.352085357,2003-01-01,h31v09,993.0,721.0,1.0046999,79.0,0b01001111,0b0,Continuous
1850,1850,-4.1387690239,133.352085357,2004-01-01,h31v09,993.0,721.0,0.9633,85.0,0b01010101,0b0,Continuous
1852,1852,-4.1229250842,132.977909706,2002-07-04,h31v09,989.0,632.0,32766.0,254.0,0b11111110,0b0,Continuous
1852,1852,-4.1229250842,132.977909706,2003-01-01,h31v09,989.0,632.0,32766.0,254.0,0b11111110,0b0,Continuous
1852,1852,-4.1229250842,132.977909706,2004-01-01,h31v09,989.0,632.0,32766.0,254.0,0b11111110,0b0,Continuous
1853,1853,-4.1182960778,132.954982463,2002-07-04,h31v09,988.0,626.0,32766.0,254.0,0b11111110,0b0,Continuous
1853,1853,-4.1182960778,132.954982463,2003-01-01,h31v09,988.0,626.0,32766.0,254.0,0b11111110,0b0,Continuous
1853,1853,-4.1182960778,132.954982463,2004-01-01,h31v09,988.0,626.0,32766.0,254.0,0b11111110,0b0,Continuous
1857,1857,-4.1005129557,133.030643436,2002-07-04,h31v09,984.0,645.0,32766.0,254.0,0b11111110,0b0,Continuous
1857,1857,-4.1005129557,133.030643436,2003-01-01,h31v09,984.0,645.0,32766.0,254.0,0b11111110,0b0,Continuous
1857,1857,-4.1005129557,133.030643436,2004-01-01,h31v09,984.0,645.0,32766.0,254.0,0b11111110,0b0,Continuous
1858,1858,-4.200618866,133.423106555,2002-07-04,h31v09,1008.0,735.0,0.0,87.0,0b01010111,0b0,Continuous
1858,1858,-4.200618866,133.423106555,2003-01-01,h31v09,1008.0,735.0,0.0202,65.0,0b01000001,0b0,Continuous
1858,1858,-4.200618866,133.423106555,2004-01-01,h31v09,1008.0,735.0,0.0173,62.0,0b00111110,0b0,Continuous
1864,1864,-4.082120837,133.017548732,2002-07-04,h31v09,979.0,643.0,1.3161,88.0,0b01011000,0b0,Continuous
1864,1864,-4.082120837,133.017548732,2003-01-01,h31v09,979.0,643.0,1.027,66.0,0b01000010,0b0,Continuous
1864,1864,-4.082120837,133.017548732,2004-01-01,h31v09,979.0,643.0,1.0148,79.0,0b01001111,0b0,Continuous
1870,1870,-4.0746329393,134.603216094,2002-07-04,h31v09,977.0,1023.0,32766.0,254.0,0b11111110,0b0,Continuous
1870,1870,-4.0746329393,134.603216094,2003-01-01,h31v09,977.0,1023.0,32766.0,254.0,0b11111110,0b0,Continuous
1870,1870,-4.0746329393,134.603216094,2004-01-01,h31v09,977.0,1023.0,32766.0,254.0,0b11111110,0b0,Continuous
1871,1871,-4.0687684768,134.653318541,2002-07-04,h31v09,976.0,1035.0,32766.0,254.0,0b11111110,0b0,Continuous
1871,1871,-4.0687684768,134.653318541,2003-01-01,h31v09,976.0,1035.0,32766.0,254.0,0b11111110,0b0,Continuous
1871,1871,-4.0687684768,134.653318541,2004-01-01,h31v09,976.0,1035.0,32766.0,254.0,0b11111110,0b0,Continuous
1874,1874,-4.0633510157,133.337903377,2002-07-04,h31v09,975.0,720.0,32766.0,254.0,0b11111110,0b0,Continuous
1874,1874,-4.0633510157,133.337903377,2003-01-01,h31v09,975.0,720.0,32766.0,254.0,0b11111110,0b0,Continuous
1874,1874,-4.0633510157,133.337903377,2004-01-01,h31v09,975.0,720.0,32766.0,254.0,0b11111110,0b0,Continuous
1876,1876,-4.0608488003,134.652899021,2002-07-04,h31v09,974.0,1035.0,0.5802,90.0,0b01011010,0b0,Continuous
1876,1876,-4.0608488003,134.652899021,2003-01-01,h31v09,974.0,1035.0,0.4894,83.0,0b01010011,0b0,Continuous
1876,1876,-4.0608488003,134.652899021,2004-01-01,h31v09,974.0,1035.0,0.3994,73.0,0b01001001,0b0,Continuous
1877,1877,-4.059185187,134.651657104,2002-07-04,h31v09,974.0,1035.0,0.5802,90.0,0b01011010,0b0,Continuous
1877,1877,-4.059185187,134.651657104,2003-01-01,h31v09,974.0,1035.0,0.4894,83.0,0b01010011,0b0,Continuous
1877,1877,-4.059185187,134.651657104,2004-01-01,h31v09,974.0,1035.0,0.3994,73.0,0b01001001,0b0,Continuous
1878,1878,-4.0587518171,133.321655356,2002-07-04,h31v09,974.0,716.0,32766.0,254.0,0b11111110,0b0,Continuous
1878,1878,-4.0587518171,133.321655356,2003-01-01,h31v09,974.0,716.0,32766.0,254.0,0b11111110,0b0,Continuous
1878,1878,-4.0587518171,133.321655356,2004-01-01,h31v09,974.0,716.0,32766.0,254.0,0b11111110,0b0,Continuous
1879,1879,-4.0583610533,134.652491252,2002-07-04,h31v09,974.0,1035.0,0.5802,90.0,0b01011010,0b0,Continuous
1879,1879,-4.0583610533,134.652491252,2003-01-01,h31v09,974.0,1035.0,0.4894,83.0,0b01010011,0b0,Continuous
1879,1879,-4.0583610533,134.652491252,2004-01-01,h31v09,974.0,1035.0,0.3994,73.0,0b01001001,0b0,Continuous
1883,1883,-4.0380392714,133.331979554,2002-07-04,h31v09,969.0,720.0,32766.0,254.0,0b11111110,0b0,Continuous
1883,1883,-4.0380392714,133.331979554,2003-01-01,h31v09,969.0,720.0,32766.0,254.0,0b11111110,0b0,Continuous
1883,1883,-4.0380392714,133.331979554,2004-01-01,h31v09,969.0,720.0,32766.0,254.0,0b11111110,0b0,Continuous
1884,1884,-4.0333917177,133.455452765,2002-07-04,h31v09,968.0,749.0,32766.0,254.0,0b11111110,0b0,Continuous
1884,1884,-4.0333917177,133.455452765,2003-01-01,h31v09,968.0,749.0,32766.0,254.0,0b11111110,0b0,Continuous
1884,1884,-4.0333917177,133.455452765,2004-01-01,h31v09,968.0,749.0,32766.0,254.0,0b11111110,0b0,Continuous
1891,1891,-4.0075388546,133.367491559,2002-07-04,h31v09,961.0,729.0,32766.0,254.0,0b11111110,0b0,Continuous
1891,1891,-4.0075388546,133.367491559,2003-01-01,h31v09,961.0,729.0,32766.0,254.0,0b11111110,0b0,Continuous
1891,1891,-4.0075388546,133.367491559,2004-01-01,h31v09,961.0,729.0,32766.0,254.0,0b11111110,0b0,Continuous
1892,1892,-4.0098087936,134.34996667,2002-07-04,h31v09,962.0,965.0,32766.0,254.0,0b11111110,0b0,Continuous
1892,1892,-4.0098087936,134.34996667,2003-01-01,h31v09,962.0,965.0,32766.0,254.0,0b11111110,0b0,Continuous
1892,1892,-4.0098087936,134.34996667,2004-01-01,h31v09,962.0,965.0,32766.0,254.0,0b11111110,0b0,Continuous
1893,1893,-4.0054503326,133.364128174,2002-07-04,h31v09,961.0,729.0,32766.0,254.0,0b11111110,0b0,Continuous
1893,1893,-4.0054503326,133.364128174,2003-01-01,h31v09,961.0,729.0,32766.0,254.0,0b11111110,0b0,Continuous
1893,1893,-4.0054503326,133.364128174,2004-01-01,h31v09,961.0,729.0,32766.0,254.0,0b11111110,0b0,Continuous
1894,1894,-4.0043581582,134.455851396,2002-07-04,h31v09,961.0,990.0,32766.0,254.0,0b11111110,0b0,Continuous
1894,1894,-4.0043581582,134.455851396,2003-01-01,h31v09,961.0,990.0,32766.0,254.0,0b11111110,0b0,Continuous
1894,1894,-4.0043581582,134.455851396,2004-01-01,h31v09,961.0,990.0,32766.0,254.0,0b11111110,0b0,Continuous
1895,1895,-4.0024947674,134.659585947,2002-07-04,h31v09,960.0,1039.0,32766.0,254.0,0b11111110,0b0,Continuous
1895,1895,-4.0024947674,134.659585947,2003-01-01,h31v09,960.0,1039.0,32766.0,254.0,0b11111110,0b0,Continuous
1895,1895,-4.0024947674,134.659585947,2004-01-01,h31v09,960.0,1039.0,32766.0,254.0,0b11111110,0b0,Continuous
1897,1897,-4.0000573401,133.503502167,2002-07-04,h31v09,960.0,762.0,32766.0,254.0,0b11111110,0b0,Continuous
1897,1897,-4.0000573401,133.503502167,2003-01-01,h31v09,960.0,762.0,32766.0,254.0,0b11111110,0b0,Continuous
1897,1897,-4.0000573401,133.503502167,2004-01-01,h31v09,960.0,762.0,32766.0,254.0,0b11111110,0b0,Continuous
1898,1898,-3.9920992367,133.315006906,2002-07-04,h31v09,958.0,717.0,0.1008,74.0,0b01001010,0b0,Continuous
1898,1898,-3.9920992367,133.315006906,2003-01-01,h31v09,958.0,717.0,0.1564,52.0,0b00110100,0b0,Continuous
1898,1898,-3.9920992367,133.315006906,2004-01-01,h31v09,958.0,717.0,0.0,57.0,0b00111001,0b0,Continuous
19,19,-16.3415950582,179.361735296,2002-07-04,h35v10,1521.0,507.0,0.2635,66.0,0b01000010,0b0,Continuous
19,19,-16.3415950582,179.361735296,2003-01-01,h35v10,1521.0,507.0,0.5382,41.0,0b00101001,0b0,Continuous
19,19,-16.3415950582,179.361735296,2004-01-01,h35v10,1521.0,507.0,0.54,41.0,0b00101001,0b0,Continuous
1900,1900,-4.0122483613,134.249395735,2002-07-04,h31v09,962.0,940.0,1.3149999,83.0,0b01010011,0b0,Continuous
1900,1900,-4.0122483613,134.249395735,2003-01-01,h31v09,962.0,940.0,0.8929,55.0,0b00110111,0b0,Continuous
1900,1900,-4.0122483613,134.249395735,2004-01-01,h31v09,962.0,940.0,1.1762999,55.0,0b00110111,0b0,Continuous
1901,1901,-3.9896334169,134.231211503,2002-07-04,h31v09,957.0,937.0,32766.0,254.0,0b11111110,0b0,Continuous
1901,1901,-3.9896334169,134.231211503,2003-01-01,h31v09,957.0,937.0,32766.0,254.0,0b11111110,0b0,Continuous
1901,1901,-3.9896334169,134.231211503,2004-01-01,h31v09,957.0,937.0,32766.0,254.0,0b11111110,0b0,Continuous
1905,1905,-3.9762444928,134.372466833,2002-07-04,h31v09,954.0,971.0,32766.0,254.0,0b11111110,0b0,Continuous
1905,1905,-3.9762444928,134.372466833,2003-01-01,h31v09,954.0,971.0,32766.0,254.0,0b11111110,0b0,Continuous
1905,1905,-3.9762444928,134.372466833,2004-01-01,h31v09,954.0,971.0,32766.0,254.0,0b11111110,0b0,Continuous
