Category,ID,Latitude,Longitude,Date,MODIS_Tile,MYD17A3HGF_061_Line_Y_500m,MYD17A3HGF_061_Sample_X_500m,MYD17A3HGF_061_Npp_500m,MYD17A3HGF_061_Npp_QC_500m,MYD17A3HGF_061_Npp_QC_500m_bitmask,MYD17A3HGF_061_Npp_QC_500m_ContinuousLayer,MYD17A3HGF_061_Npp_QC_500m_ContinuousLayer_Description
10346,10346,-10.6260871997,150.994098089,2003-01-01,h32v10,150.0,2017.0,1.5333999,79.0,0b01001111,0b0,Continuous
10346,10346,-10.6260871997,150.994098089,2004-01-01,h32v10,150.0,2017.0,1.4773999,74.0,0b01001010,0b0,Continuous
10347,10347,-10.5815806781,149.931199765,2003-01-01,h32v10,139.0,1771.0,32766.0,254.0,0b11111110,0b0,Continuous
10347,10347,-10.5815806781,149.931199765,2004-01-01,h32v10,139.0,1771.0,32766.0,254.0,0b11111110,0b0,Continuous
10348,10348,-10.6090522477,150.717899361,2003-01-01,h32v10,146.0,1953.0,1.6255,61.0,0b00111101,0b0,Continuous
10348,10348,-10.6090522477,150.717899361,2004-01-01,h32v10,146.0,1953.0,1.3888999,49.0,0b00110001,0b0,Continuous
10349,10349,-10.5830885251,150.90197209,2003-01-01,h32v10,139.0,2000.0,1.0617,81.0,0b01010001,0b0,Continuous
10349,10349,-10.5830885251,150.90197209,2004-01-01,h32v10,139.0,2000.0,1.2853,75.0,0b01001011,0b0,Continuous
10350,10350,-10.5768085878,150.714176123,2003-01-01,h32v10,138.0,1956.0,32766.0,254.0,0b11111110,0b0,Continuous
10350,10350,-10.5768085878,150.714176123,2004-01-01,h32v10,138.0,1956.0,32766.0,254.0,0b11111110,0b0,Continuous
10351,10351,-10.5765842988,151.198691971,2003-01-01,h32v10,138.0,2071.0,32766.0,254.0,0b11111110,0b0,Continuous
10351,10351,-10.5765842988,151.198691971,2004-01-01,h32v10,138.0,2071.0,32766.0,254.0,0b11111110,0b0,Continuous
10352,10352,-10.5714546498,150.79647132,2003-01-01,h32v10,137.0,1976.0,32766.0,254.0,0b11111110,0b0,Continuous
10352,10352,-10.5714546498,150.79647132,2004-01-01,h32v10,137.0,1976.0,32766.0,254.0,0b11111110,0b0,Continuous
10353,10353,-10.5632506068,151.901113334,2003-01-01,h32v10,135.0,2238.0,32766.0,254.0,0b11111110,0b0,Continuous
10353,10353,-10.5632506068,151.901113334,2004-01-01,h32v10,135.0,2238.0,32766.0,254.0,0b11111110,0b0,Continuous
10354,10354,-10.5647987286,151.258624862,2003-01-01,h32v10,135.0,2086.0,32766.0,254.0,0b11111110,0b0,Continuous
10354,10354,-10.5647987286,151.258624862,2004-01-01,h32v10,135.0,2086.0,32766.0,254.0,0b11111110,0b0,Continuous
10355,10355,-10.5604459063,149.905426094,2003-01-01,h32v10,134.0,1767.0,1.5451,44.0,0b00101100,0b0,Continuous
10355,10355,-10.5604459063,149.905426094,2004-01-01,h32v10,134.0,1767.0,1.3717999,44.0,0b00101100,0b0,Continuous
10356,10356,-10.5674325327,150.76170392,2003-01-01,h32v10,136.0,1969.0,0.2874,50.0,0b00110010,0b0,Continuous
10356,10356,-10.5674325327,150.76170392,2004-01-01,h32v10,136.0,1969.0,0.348,59.0,0b00111011,0b0,Continuous
10357,10357,-10.5624356591,150.721123235,2003-01-01,h32v10,134.0,1960.0,1.4232,70.0,0b01000110,0b0,Continuous
10357,10357,-10.5624356591,150.721123235,2004-01-01,h32v10,134.0,1960.0,1.4958,57.0,0b00111001,0b0,Continuous
10358,10358,-10.5577954835,150.709406186,2003-01-01,h32v10,133.0,1957.0,32766.0,254.0,0b11111110,0b0,Continuous
10358,10358,-10.5577954835,150.709406186,2004-01-01,h32v10,133.0,1957.0,32766.0,254.0,0b11111110,0b0,Continuous
10359,10359,-10.5537639803,151.121255025,2003-01-01,h32v10,132.0,2055.0,32766.0,254.0,0b11111110,0b0,Continuous
10359,10359,-10.5537639803,151.121255025,2004-01-01,h32v10,132.0,2055.0,32766.0,254.0,0b11111110,0b0,Continuous
10360,10360,-10.5491618122,151.828026537,2003-01-01,h32v10,131.0,2222.0,32766.0,254.0,0b11111110,0b0,Continuous
10360,10360,-10.5491618122,151.828026537,2004-01-01,h32v10,131.0,2222.0,32766.0,254.0,0b11111110,0b0,Continuous
10361,10361,-10.5357822178,151.213227675,2003-01-01,h32v10,128.0,2079.0,32766.0,254.0,0b11111110,0b0,Continuous
10361,10361,-10.5357822178,151.213227675,2004-01-01,h32v10,128.0,2079.0,32766.0,254.0,0b11111110,0b0,Continuous
10362,10362,-10.5345960253,149.852493894,2003-01-01,h32v10,128.0,1758.0,32766.0,254.0,0b11111110,0b0,Continuous
10362,10362,-10.5345960253,149.852493894,2004-01-01,h32v10,128.0,1758.0,32766.0,254.0,0b11111110,0b0,Continuous
10363,10363,-10.5945732479,150.845943925,2003-01-01,h32v10,142.0,1985.0,1.5459,68.0,0b01000100,0b0,Continuous
10363,10363,-10.5945732479,150.845943925,2004-01-01,h32v10,142.0,1985.0,1.4678,66.0,0b01000010,0b0,Continuous
10364,10364,-10.5364959565,151.245742923,2003-01-01,h32v10,128.0,2086.0,0.6243,72.0,0b01001000,0b0,Continuous
10364,10364,-10.5364959565,151.245742923,2004-01-01,h32v10,128.0,2086.0,0.5684,72.0,0b01001000,0b0,Continuous
10365,10365,-10.5311619351,151.086007133,2003-01-01,h32v10,127.0,2049.0,32766.0,254.0,0b11111110,0b0,Continuous
10365,10365,-10.5311619351,151.086007133,2004-01-01,h32v10,127.0,2049.0,32766.0,254.0,0b11111110,0b0,Continuous
10366,10366,-10.5311231916,151.269468744,2003-01-01,h32v10,127.0,2093.0,32766.0,254.0,0b11111110,0b0,Continuous
10366,10366,-10.5311231916,151.269468744,2004-01-01,h32v10,127.0,2093.0,32766.0,254.0,0b11111110,0b0,Continuous
10367,10367,-10.5203839583,149.981904477,2003-01-01,h32v10,124.0,1790.0,32766.0,254.0,0b11111110,0b0,Continuous
10367,10367,-10.5203839583,149.981904477,2004-01-01,h32v10,124.0,1790.0,32766.0,254.0,0b11111110,0b0,Continuous
10368,10368,-10.5214664769,149.819493275,2003-01-01,h32v10,125.0,1752.0,32766.0,254.0,0b11111110,0b0,Continuous
10368,10368,-10.5214664769,149.819493275,2004-01-01,h32v10,125.0,1752.0,32766.0,254.0,0b11111110,0b0,Continuous
10369,10369,-10.4994354527,149.843627739,2003-01-01,h32v10,119.0,1760.0,1.6446999,54.0,0b00110110,0b0,Continuous
10369,10369,-10.4994354527,149.843627739,2004-01-01,h32v10,119.0,1760.0,1.5017999,63.0,0b00111111,0b0,Continuous
10370,10370,-10.4806833383,150.657091069,2003-01-01,h32v10,115.0,1954.0,0.6806,39.0,0b00100111,0b0,Continuous
10370,10370,-10.4806833383,150.657091069,2004-01-01,h32v10,115.0,1954.0,0.6823,49.0,0b00110001,0b0,Continuous
10371,10371,-10.4379359271,151.327087995,2003-01-01,h32v10,105.0,2117.0,32766.0,254.0,0b11111110,0b0,Continuous
10371,10371,-10.4379359271,151.327087995,2004-01-01,h32v10,105.0,2117.0,32766.0,254.0,0b11111110,0b0,Continuous
10372,10372,-10.4354481373,151.325402946,2003-01-01,h32v10,104.0,2117.0,32766.0,254.0,0b11111110,0b0,Continuous
10372,10372,-10.4354481373,151.325402946,2004-01-01,h32v10,104.0,2117.0,32766.0,254.0,0b11111110,0b0,Continuous
10373,10373,-10.4323515844,151.220870563,2003-01-01,h32v10,103.0,2093.0,32764.0,252.0,0b11111100,0b0,Continuous
10373,10373,-10.4323515844,151.220870563,2004-01-01,h32v10,103.0,2093.0,32764.0,252.0,0b11111100,0b0,Continuous
10374,10374,-10.4277586706,151.314200903,2003-01-01,h32v10,102.0,2115.0,32766.0,254.0,0b11111110,0b0,Continuous
10374,10374,-10.4277586706,151.314200903,2004-01-01,h32v10,102.0,2115.0,32766.0,254.0,0b11111110,0b0,Continuous
10375,10375,-10.4113798326,151.441733274,2003-01-01,h32v10,98.0,2147.0,32766.0,254.0,0b11111110,0b0,Continuous
10375,10375,-10.4113798326,151.441733274,2004-01-01,h32v10,98.0,2147.0,32766.0,254.0,0b11111110,0b0,Continuous
10376,10376,-10.4072504191,149.577913463,2003-01-01,h32v10,97.0,1708.0,32766.0,254.0,0b11111110,0b0,Continuous
10376,10376,-10.4072504191,149.577913463,2004-01-01,h32v10,97.0,1708.0,32766.0,254.0,0b11111110,0b0,Continuous
10377,10377,-10.4077992841,149.361173741,2003-01-01,h32v10,97.0,1656.0,32766.0,254.0,0b11111110,0b0,Continuous
10377,10377,-10.4077992841,149.361173741,2004-01-01,h32v10,97.0,1656.0,32766.0,254.0,0b11111110,0b0,Continuous
10378,10378,-10.4045478462,151.434789469,2003-01-01,h32v10,97.0,2146.0,32766.0,254.0,0b11111110,0b0,Continuous
10378,10378,-10.4045478462,151.434789469,2004-01-01,h32v10,97.0,2146.0,32766.0,254.0,0b11111110,0b0,Continuous
10379,10379,-10.3948681803,149.455512719,2003-01-01,h32v10,94.0,1680.0,32766.0,254.0,0b11111110,0b0,Continuous
10379,10379,-10.3948681803,149.455512719,2004-01-01,h32v10,94.0,1680.0,32766.0,254.0,0b11111110,0b0,Continuous
10380,10380,-10.3962339614,152.104709139,2003-01-01,h32v10,95.0,2305.0,0.2154,79.0,0b01001111,0b0,Continuous
10380,10380,-10.3962339614,152.104709139,2004-01-01,h32v10,95.0,2305.0,0.1524,90.0,0b01011010,0b0,Continuous
10381,10381,-10.3930204703,151.184106284,2003-01-01,h32v10,94.0,2088.0,32766.0,254.0,0b11111110,0b0,Continuous
10381,10381,-10.3930204703,151.184106284,2004-01-01,h32v10,94.0,2088.0,32766.0,254.0,0b11111110,0b0,Continuous
10382,10382,-10.3952076831,151.416381248,2003-01-01,h32v10,94.0,2143.0,1.5224999,76.0,0b01001100,0b0,Continuous
10382,10382,-10.3952076831,151.416381248,2004-01-01,h32v10,94.0,2143.0,1.3385,68.0,0b01000100,0b0,Continuous
10383,10383,-10.3886040461,149.355797658,2003-01-01,h32v10,93.0,1657.0,0.6859,76.0,0b01001100,0b0,Continuous
10383,10383,-10.3886040461,149.355797658,2004-01-01,h32v10,93.0,1657.0,0.621,66.0,0b01000010,0b0,Continuous
10384,10384,-10.363445752,149.600893445,2003-01-01,h32v10,87.0,1718.0,32766.0,254.0,0b11111110,0b0,Continuous
10384,10384,-10.363445752,149.600893445,2004-01-01,h32v10,87.0,1718.0,32766.0,254.0,0b11111110,0b0,Continuous
10385,10385,-10.3596010205,150.358354424,2003-01-01,h32v10,86.0,1897.0,32766.0,254.0,0b11111110,0b0,Continuous
10385,10385,-10.3596010205,150.358354424,2004-01-01,h32v10,86.0,1897.0,32766.0,254.0,0b11111110,0b0,Continuous
10386,10386,-10.3571185305,150.624171494,2003-01-01,h32v10,85.0,1960.0,32766.0,254.0,0b11111110,0b0,Continuous
10386,10386,-10.3571185305,150.624171494,2004-01-01,h32v10,85.0,1960.0,32766.0,254.0,0b11111110,0b0,Continuous
10387,10387,-10.3571050246,151.412515998,2003-01-01,h32v10,85.0,2146.0,32766.0,254.0,0b11111110,0b0,Continuous
10387,10387,-10.3571050246,151.412515998,2004-01-01,h32v10,85.0,2146.0,32766.0,254.0,0b11111110,0b0,Continuous
10388,10388,-10.3565281939,150.616548028,2003-01-01,h32v10,85.0,1959.0,32766.0,254.0,0b11111110,0b0,Continuous
10388,10388,-10.3565281939,150.616548028,2004-01-01,h32v10,85.0,1959.0,32766.0,254.0,0b11111110,0b0,Continuous
10389,10389,-10.3554291401,151.384986836,2003-01-01,h32v10,85.0,2140.0,32766.0,254.0,0b11111110,0b0,Continuous
10389,10389,-10.3554291401,151.384986836,2004-01-01,h32v10,85.0,2140.0,32766.0,254.0,0b11111110,0b0,Continuous
10390,10390,-10.35419387,149.369170805,2003-01-01,h32v10,85.0,1664.0,32766.0,254.0,0b11111110,0b0,Continuous
10390,10390,-10.35419387,149.369170805,2004-01-01,h32v10,85.0,1664.0,32766.0,254.0,0b11111110,0b0,Continuous
10391,10391,-10.3552735869,150.359852084,2003-01-01,h32v10,85.0,1898.0,32766.0,254.0,0b11111110,0b0,Continuous
10391,10391,-10.3552735869,150.359852084,2004-01-01,h32v10,85.0,1898.0,32766.0,254.0,0b11111110,0b0,Continuous
10392,10392,-10.3522175202,150.663058527,2003-01-01,h32v10,84.0,1970.0,32766.0,254.0,0b11111110,0b0,Continuous
10392,10392,-10.3522175202,150.663058527,2004-01-01,h32v10,84.0,1970.0,32766.0,254.0,0b11111110,0b0,Continuous
10393,10393,-10.3504175604,150.376261846,2003-01-01,h32v10,84.0,1903.0,32766.0,254.0,0b11111110,0b0,Continuous
10393,10393,-10.3504175604,150.376261846,2004-01-01,h32v10,84.0,1903.0,32766.0,254.0,0b11111110,0b0,Continuous
10394,10394,-10.352626477,150.644184303,2003-01-01,h32v10,84.0,1966.0,32766.0,254.0,0b11111110,0b0,Continuous
10394,10394,-10.352626477,150.644184303,2004-01-01,h32v10,84.0,1966.0,32766.0,254.0,0b11111110,0b0,Continuous
10395,10395,-10.3482571962,150.661399366,2003-01-01,h32v10,83.0,1970.0,32766.0,254.0,0b11111110,0b0,Continuous
10395,10395,-10.3482571962,150.661399366,2004-01-01,h32v10,83.0,1970.0,32766.0,254.0,0b11111110,0b0,Continuous
10396,10396,-10.3483782331,150.366663735,2003-01-01,h32v10,83.0,1900.0,32766.0,254.0,0b11111110,0b0,Continuous
10396,10396,-10.3483782331,150.366663735,2004-01-01,h32v10,83.0,1900.0,32766.0,254.0,0b11111110,0b0,Continuous
10397,10397,-10.3450312264,151.124993583,2003-01-01,h32v10,82.0,2080.0,32766.0,254.0,0b11111110,0b0,Continuous
10397,10397,-10.3450312264,151.124993583,2004-01-01,h32v10,82.0,2080.0,32766.0,254.0,0b11111110,0b0,Continuous
10398,10398,-10.3450886451,149.344255217,2003-01-01,h32v10,82.0,1659.0,32766.0,254.0,0b11111110,0b0,Continuous
10398,10398,-10.3450886451,149.344255217,2004-01-01,h32v10,82.0,1659.0,32766.0,254.0,0b11111110,0b0,Continuous
10399,10399,-10.3459029563,150.674335004,2003-01-01,h32v10,83.0,1973.0,32766.0,254.0,0b11111110,0b0,Continuous
10399,10399,-10.3459029563,150.674335004,2004-01-01,h32v10,83.0,1973.0,32766.0,254.0,0b11111110,0b0,Continuous
10400,10400,-10.342508238,150.647745185,2003-01-01,h32v10,82.0,1968.0,32766.0,254.0,0b11111110,0b0,Continuous
10400,10400,-10.342508238,150.647745185,2004-01-01,h32v10,82.0,1968.0,32766.0,254.0,0b11111110,0b0,Continuous
10401,10401,-10.3414993769,150.656274853,2003-01-01,h32v10,81.0,1970.0,32766.0,254.0,0b11111110,0b0,Continuous
10401,10401,-10.3414993769,150.656274853,2004-01-01,h32v10,81.0,1970.0,32766.0,254.0,0b11111110,0b0,Continuous
10402,10402,-10.3387134872,151.874359891,2003-01-01,h32v10,81.0,2258.0,1.5468,79.0,0b01001111,0b0,Continuous
10402,10402,-10.3387134872,151.874359891,2004-01-01,h32v10,81.0,2258.0,1.3757,81.0,0b01010001,0b0,Continuous
10403,10403,-10.3278436898,149.323115099,2003-01-01,h32v10,78.0,1656.0,32766.0,254.0,0b11111110,0b0,Continuous
10403,10403,-10.3278436898,149.323115099,2004-01-01,h32v10,78.0,1656.0,32766.0,254.0,0b11111110,0b0,Continuous
10404,10404,-10.3233609473,150.962606439,2003-01-01,h32v10,77.0,2044.0,32766.0,254.0,0b11111110,0b0,Continuous
10404,10404,-10.3233609473,150.962606439,2004-01-01,h32v10,77.0,2044.0,32766.0,254.0,0b11111110,0b0,Continuous
10405,10405,-10.3224515762,150.376815714,2003-01-01,h32v10,77.0,1906.0,32766.0,254.0,0b11111110,0b0,Continuous
10405,10405,-10.3224515762,150.376815714,2004-01-01,h32v10,77.0,1906.0,32766.0,254.0,0b11111110,0b0,Continuous
10406,10406,-10.3180597073,148.887632235,2003-01-01,h32v10,76.0,1555.0,32766.0,254.0,0b11111110,0b0,Continuous
10406,10406,-10.3180597073,148.887632235,2004-01-01,h32v10,76.0,1555.0,32766.0,254.0,0b11111110,0b0,Continuous
10407,10407,-10.3079386639,149.392095811,2003-01-01,h32v10,73.0,1675.0,32766.0,254.0,0b11111110,0b0,Continuous
10407,10407,-10.3079386639,149.392095811,2004-01-01,h32v10,73.0,1675.0,32766.0,254.0,0b11111110,0b0,Continuous
10408,10408,-10.3063064393,150.921959792,2003-01-01,h32v10,73.0,2036.0,32766.0,254.0,0b11111110,0b0,Continuous
10408,10408,-10.3063064393,150.921959792,2004-01-01,h32v10,73.0,2036.0,32766.0,254.0,0b11111110,0b0,Continuous
10409,10409,-10.3068491355,151.048725923,2003-01-01,h32v10,73.0,2066.0,0.7292,85.0,0b01010101,0b0,Continuous
10409,10409,-10.3068491355,151.048725923,2004-01-01,h32v10,73.0,2066.0,0.3962,90.0,0b01011010,0b0,Continuous
10410,10410,-10.2863531862,151.049150543,2003-01-01,h32v10,68.0,2069.0,0.6816,52.0,0b00110100,0b0,Continuous
10410,10410,-10.2863531862,151.049150543,2004-01-01,h32v10,68.0,2069.0,0.6932,62.0,0b00111110,0b0,Continuous
10411,10411,-10.2832256393,150.930425737,2003-01-01,h32v10,67.0,2041.0,0.7093,73.0,0b01001001,0b0,Continuous
10411,10411,-10.2832256393,150.930425737,2004-01-01,h32v10,67.0,2041.0,0.5609,68.0,0b01000100,0b0,Continuous
10412,10412,-10.2670855549,150.770032672,2003-01-01,h32v10,64.0,2005.0,1.4706999,24.0,0b00011000,0b0,Continuous
10412,10412,-10.2670855549,150.770032672,2004-01-01,h32v10,64.0,2005.0,1.4334999,46.0,0b00101110,0b0,Continuous
10413,10413,-10.28336677,151.017853741,2003-01-01,h32v10,68.0,2062.0,1.5861,57.0,0b00111001,0b0,Continuous
10413,10413,-10.28336677,151.017853741,2004-01-01,h32v10,68.0,2062.0,1.4196999,66.0,0b01000010,0b0,Continuous
10414,10414,-10.2575081596,151.849145286,2003-01-01,h32v10,61.0,2261.0,32766.0,254.0,0b11111110,0b0,Continuous
10414,10414,-10.2575081596,151.849145286,2004-01-01,h32v10,61.0,2261.0,32766.0,254.0,0b11111110,0b0,Continuous
10415,10415,-10.2576211914,151.859297773,2003-01-01,h32v10,61.0,2263.0,32766.0,254.0,0b11111110,0b0,Continuous
10415,10415,-10.2576211914,151.859297773,2004-01-01,h32v10,61.0,2263.0,32766.0,254.0,0b11111110,0b0,Continuous
10416,10416,-10.244176084,151.860426931,2003-01-01,h32v10,58.0,2265.0,32766.0,254.0,0b11111110,0b0,Continuous
10416,10416,-10.244176084,151.860426931,2004-01-01,h32v10,58.0,2265.0,32766.0,254.0,0b11111110,0b0,Continuous
10417,10417,-10.2395995354,151.862489131,2003-01-01,h32v10,57.0,2266.0,32766.0,254.0,0b11111110,0b0,Continuous
10417,10417,-10.2395995354,151.862489131,2004-01-01,h32v10,57.0,2266.0,32766.0,254.0,0b11111110,0b0,Continuous
10418,10418,-10.2305505717,148.120689606,2003-01-01,h32v10,55.0,1383.0,32766.0,254.0,0b11111110,0b0,Continuous
10418,10418,-10.2305505717,148.120689606,2004-01-01,h32v10,55.0,1383.0,32766.0,254.0,0b11111110,0b0,Continuous
10419,10419,-10.2340274653,150.602964557,2003-01-01,h32v10,56.0,1969.0,0.2998,52.0,0b00110100,0b0,Continuous
10419,10419,-10.2340274653,150.602964557,2004-01-01,h32v10,56.0,1969.0,0.1611,52.0,0b00110100,0b0,Continuous
10420,10420,-10.226677886,151.865621745,2003-01-01,h32v10,54.0,2268.0,32766.0,254.0,0b11111110,0b0,Continuous
10420,10420,-10.226677886,151.865621745,2004-01-01,h32v10,54.0,2268.0,32766.0,254.0,0b11111110,0b0,Continuous
10421,10421,-10.2245221793,150.882084686,2003-01-01,h32v10,53.0,2036.0,32766.0,254.0,0b11111110,0b0,Continuous
10421,10421,-10.2245221793,150.882084686,2004-01-01,h32v10,53.0,2036.0,32766.0,254.0,0b11111110,0b0,Continuous
10422,10422,-10.2136276478,148.573211267,2003-01-01,h32v10,51.0,1492.0,32766.0,254.0,0b11111110,0b0,Continuous
10422,10422,-10.2136276478,148.573211267,2004-01-01,h32v10,51.0,1492.0,32766.0,254.0,0b11111110,0b0,Continuous
10423,10423,-10.2107937002,150.905399208,2003-01-01,h32v10,50.0,2043.0,32766.0,254.0,0b11111110,0b0,Continuous
10423,10423,-10.2107937002,150.905399208,2004-01-01,h32v10,50.0,2043.0,32766.0,254.0,0b11111110,0b0,Continuous
10424,10424,-10.2109390755,148.740703225,2003-01-01,h32v10,50.0,1532.0,0.9539,8.0,0b00001000,0b0,Continuous
10424,10424,-10.2109390755,148.740703225,2004-01-01,h32v10,50.0,1532.0,0.8710999,20.0,0b00010100,0b0,Continuous
10425,10425,-10.208709582,151.211762692,2003-01-01,h32v10,50.0,2116.0,32766.0,254.0,0b11111110,0b0,Continuous
10425,10425,-10.208709582,151.211762692,2004-01-01,h32v10,50.0,2116.0,32766.0,254.0,0b11111110,0b0,Continuous
10426,10426,-10.2016784642,148.643757333,2003-01-01,h32v10,48.0,1510.0,32766.0,254.0,0b11111110,0b0,Continuous
10426,10426,-10.2016784642,148.643757333,2004-01-01,h32v10,48.0,1510.0,32766.0,254.0,0b11111110,0b0,Continuous
10427,10427,-10.2016957483,151.204476333,2003-01-01,h32v10,48.0,2115.0,32766.0,254.0,0b11111110,0b0,Continuous
10427,10427,-10.2016957483,151.204476333,2004-01-01,h32v10,48.0,2115.0,32766.0,254.0,0b11111110,0b0,Continuous
10428,10428,-10.198770365,148.289560821,2003-01-01,h32v10,47.0,1427.0,32766.0,254.0,0b11111110,0b0,Continuous
10428,10428,-10.198770365,148.289560821,2004-01-01,h32v10,47.0,1427.0,32766.0,254.0,0b11111110,0b0,Continuous
10429,10429,-10.1879517737,148.303077637,2003-01-01,h32v10,45.0,1431.0,32766.0,254.0,0b11111110,0b0,Continuous
10429,10429,-10.1879517737,148.303077637,2004-01-01,h32v10,45.0,1431.0,32766.0,254.0,0b11111110,0b0,Continuous
10430,10430,-10.1826305881,148.703847236,2003-01-01,h32v10,43.0,1526.0,32766.0,254.0,0b11111110,0b0,Continuous
10430,10430,-10.1826305881,148.703847236,2004-01-01,h32v10,43.0,1526.0,32766.0,254.0,0b11111110,0b0,Continuous
10431,10431,-10.182319431,148.72276565,2003-01-01,h32v10,43.0,1531.0,0.5153,36.0,0b00100100,0b0,Continuous
10431,10431,-10.182319431,148.72276565,2004-01-01,h32v10,43.0,1531.0,0.5156,46.0,0b00101110,0b0,Continuous
10432,10432,-10.1457792101,148.769597373,2003-01-01,h32v10,34.0,1546.0,0.6506,50.0,0b00110010,0b0,Continuous
10432,10432,-10.1457792101,148.769597373,2004-01-01,h32v10,34.0,1546.0,0.5954,46.0,0b00101110,0b0,Continuous
10433,10433,-10.0306682365,150.944518271,2003-01-01,h32v10,7.0,2072.0,32766.0,254.0,0b11111110,0b0,Continuous
10433,10433,-10.0306682365,150.944518271,2004-01-01,h32v10,7.0,2072.0,32766.0,254.0,0b11111110,0b0,Continuous
10434,10434,-10.0187580499,150.909152233,2003-01-01,h32v10,4.0,2065.0,32766.0,254.0,0b11111110,0b0,Continuous
10434,10434,-10.0187580499,150.909152233,2004-01-01,h32v10,4.0,2065.0,32766.0,254.0,0b11111110,0b0,Continuous
10435,10435,-10.0162773824,150.955007909,2003-01-01,h32v10,3.0,2077.0,32766.0,254.0,0b11111110,0b0,Continuous
10435,10435,-10.0162773824,150.955007909,2004-01-01,h32v10,3.0,2077.0,32766.0,254.0,0b11111110,0b0,Continuous
10436,10436,-10.0147992212,150.915117456,2003-01-01,h32v10,3.0,2067.0,32766.0,254.0,0b11111110,0b0,Continuous
