Category,ID,Latitude,Longitude,Date,MODIS_Tile,MYD17A3HGF_061_Line_Y_500m,MYD17A3HGF_061_Sample_X_500m,MYD17A3HGF_061_Npp_500m,MYD17A3HGF_061_Npp_QC_500m,MYD17A3HGF_061_Npp_QC_500m_bitmask,MYD17A3HGF_061_Npp_QC_500m_ContinuousLayer,MYD17A3HGF_061_Npp_QC_500m_ContinuousLayer_Description
10035,10035,7.1862470297,134.389556427,2004-01-01,h31v08,675.0,800.0,32766.0,254.0,0b11111110,0b0,Continuous
10036,10036,7.1869728395,134.394337463,2002-07-04,h31v08,675.0,801.0,32766.0,254.0,0b11111110,0b0,Continuous
10036,10036,7.1869728395,134.394337463,2003-01-01,h31v08,675.0,801.0,32766.0,254.0,0b11111110,0b0,Continuous
10036,10036,7.1869728395,134.394337463,2004-01-01,h31v08,675.0,801.0,32766.0,254.0,0b11111110,0b0,Continuous
10037,10037,7.1893285231,134.396326015,2002-07-04,h31v08,674.0,801.0,32766.0,254.0,0b11111110,0b0,Continuous
10037,10037,7.1893285231,134.396326015,2003-01-01,h31v08,674.0,801.0,32766.0,254.0,0b11111110,0b0,Continuous
10037,10037,7.1893285231,134.396326015,2004-01-01,h31v08,674.0,801.0,32766.0,254.0,0b11111110,0b0,Continuous
10038,10038,7.1550834998,134.369537539,2002-07-04,h31v08,682.0,797.0,0.03,82.0,0b01010010,0b0,Continuous
10038,10038,7.1550834998,134.369537539,2003-01-01,h31v08,682.0,797.0,0.0,59.0,0b00111011,0b0,Continuous
10038,10038,7.1550834998,134.369537539,2004-01-01,h31v08,682.0,797.0,0.0,61.0,0b00111101,0b0,Continuous
10039,10039,7.1906767743,134.374408422,2002-07-04,h31v08,674.0,796.0,32766.0,254.0,0b11111110,0b0,Continuous
10039,10039,7.1906767743,134.374408422,2003-01-01,h31v08,674.0,796.0,32766.0,254.0,0b11111110,0b0,Continuous
10039,10039,7.1906767743,134.374408422,2004-01-01,h31v08,674.0,796.0,32766.0,254.0,0b11111110,0b0,Continuous
10040,10040,7.1956845024,134.385693601,2002-07-04,h31v08,673.0,798.0,32766.0,254.0,0b11111110,0b0,Continuous
10040,10040,7.1956845024,134.385693601,2003-01-01,h31v08,673.0,798.0,32766.0,254.0,0b11111110,0b0,Continuous
10040,10040,7.1956845024,134.385693601,2004-01-01,h31v08,673.0,798.0,32766.0,254.0,0b11111110,0b0,Continuous
10041,10041,7.2052395537,134.381207993,2002-07-04,h31v08,670.0,796.0,32766.0,254.0,0b11111110,0b0,Continuous
10041,10041,7.2052395537,134.381207993,2003-01-01,h31v08,670.0,796.0,32766.0,254.0,0b11111110,0b0,Continuous
10041,10041,7.2052395537,134.381207993,2004-01-01,h31v08,670.0,796.0,32766.0,254.0,0b11111110,0b0,Continuous
10042,10042,7.2126286348,134.385029812,2002-07-04,h31v08,668.0,797.0,32766.0,254.0,0b11111110,0b0,Continuous
10042,10042,7.2126286348,134.385029812,2003-01-01,h31v08,668.0,797.0,32766.0,254.0,0b11111110,0b0,Continuous
10042,10042,7.2126286348,134.385029812,2004-01-01,h31v08,668.0,797.0,32766.0,254.0,0b11111110,0b0,Continuous
10043,10043,7.2163727059,134.402220991,2002-07-04,h31v08,668.0,801.0,32766.0,254.0,0b11111110,0b0,Continuous
10043,10043,7.2163727059,134.402220991,2003-01-01,h31v08,668.0,801.0,32766.0,254.0,0b11111110,0b0,Continuous
10043,10043,7.2163727059,134.402220991,2004-01-01,h31v08,668.0,801.0,32766.0,254.0,0b11111110,0b0,Continuous
10044,10044,7.2188882935,134.40390954,2002-07-04,h31v08,667.0,801.0,32766.0,254.0,0b11111110,0b0,Continuous
10044,10044,7.2188882935,134.40390954,2003-01-01,h31v08,667.0,801.0,32766.0,254.0,0b11111110,0b0,Continuous
10044,10044,7.2188882935,134.40390954,2004-01-01,h31v08,667.0,801.0,32766.0,254.0,0b11111110,0b0,Continuous
10045,10045,7.2323155436,134.382979939,2002-07-04,h31v08,664.0,795.0,0.0018,76.0,0b01001100,0b0,Continuous
10045,10045,7.2323155436,134.382979939,2003-01-01,h31v08,664.0,795.0,0.0,68.0,0b01000100,0b0,Continuous
10045,10045,7.2323155436,134.382979939,2004-01-01,h31v08,664.0,795.0,0.0,55.0,0b00110111,0b0,Continuous
10046,10046,7.2370802029,134.381244597,2002-07-04,h31v08,663.0,794.0,32766.0,254.0,0b11111110,0b0,Continuous
10046,10046,7.2370802029,134.381244597,2003-01-01,h31v08,663.0,794.0,32766.0,254.0,0b11111110,0b0,Continuous
10046,10046,7.2370802029,134.381244597,2004-01-01,h31v08,663.0,794.0,32766.0,254.0,0b11111110,0b0,Continuous
10047,10047,7.2453108879,134.377840571,2002-07-04,h31v08,661.0,793.0,0.6236,85.0,0b01010101,0b0,Continuous
10047,10047,7.2453108879,134.377840571,2003-01-01,h31v08,661.0,793.0,0.5303,49.0,0b00110001,0b0,Continuous
10047,10047,7.2453108879,134.377840571,2004-01-01,h31v08,661.0,793.0,0.5547,55.0,0b00110111,0b0,Continuous
10048,10048,7.2457655765,134.384972621,2002-07-04,h31v08,661.0,794.0,0.429,84.0,0b01010100,0b0,Continuous
10048,10048,7.2457655765,134.384972621,2003-01-01,h31v08,661.0,794.0,0.4571,55.0,0b00110111,0b0,Continuous
10048,10048,7.2457655765,134.384972621,2004-01-01,h31v08,661.0,794.0,0.4271,51.0,0b00110011,0b0,Continuous
10049,10049,7.2518923772,134.399233986,2002-07-04,h31v08,659.0,797.0,32766.0,254.0,0b11111110,0b0,Continuous
10049,10049,7.2518923772,134.399233986,2003-01-01,h31v08,659.0,797.0,32766.0,254.0,0b11111110,0b0,Continuous
10049,10049,7.2518923772,134.399233986,2004-01-01,h31v08,659.0,797.0,32766.0,254.0,0b11111110,0b0,Continuous
10050,10050,7.256233707,134.40236765,2002-07-04,h31v08,658.0,798.0,1.12,86.0,0b01010110,0b0,Continuous
10050,10050,7.256233707,134.40236765,2003-01-01,h31v08,658.0,798.0,1.0591,47.0,0b00101111,0b0,Continuous
10050,10050,7.256233707,134.40236765,2004-01-01,h31v08,658.0,798.0,1.0616,61.0,0b00111101,0b0,Continuous
10051,10051,7.2584457725,134.407975382,2002-07-04,h31v08,657.0,799.0,0.2622,73.0,0b01001001,0b0,Continuous
10051,10051,7.2584457725,134.407975382,2003-01-01,h31v08,657.0,799.0,0.1233,53.0,0b00110101,0b0,Continuous
10051,10051,7.2584457725,134.407975382,2004-01-01,h31v08,657.0,799.0,0.0,59.0,0b00111011,0b0,Continuous
10052,10052,7.2621413658,134.366495022,2002-07-04,h31v08,657.0,789.0,32766.0,254.0,0b11111110,0b0,Continuous
10052,10052,7.2621413658,134.366495022,2003-01-01,h31v08,657.0,789.0,32766.0,254.0,0b11111110,0b0,Continuous
10052,10052,7.2621413658,134.366495022,2004-01-01,h31v08,657.0,789.0,32766.0,254.0,0b11111110,0b0,Continuous
10053,10053,7.2637407261,134.381651138,2002-07-04,h31v08,656.0,792.0,32766.0,254.0,0b11111110,0b0,Continuous
10053,10053,7.2637407261,134.381651138,2003-01-01,h31v08,656.0,792.0,32766.0,254.0,0b11111110,0b0,Continuous
10053,10053,7.2637407261,134.381651138,2004-01-01,h31v08,656.0,792.0,32766.0,254.0,0b11111110,0b0,Continuous
10054,10054,7.2640865892,134.377347187,2002-07-04,h31v08,656.0,791.0,32766.0,254.0,0b11111110,0b0,Continuous
10054,10054,7.2640865892,134.377347187,2003-01-01,h31v08,656.0,791.0,32766.0,254.0,0b11111110,0b0,Continuous
10054,10054,7.2640865892,134.377347187,2004-01-01,h31v08,656.0,791.0,32766.0,254.0,0b11111110,0b0,Continuous
10055,10055,7.2673047168,134.358971764,2002-07-04,h31v08,655.0,787.0,32766.0,254.0,0b11111110,0b0,Continuous
10055,10055,7.2673047168,134.358971764,2003-01-01,h31v08,655.0,787.0,32766.0,254.0,0b11111110,0b0,Continuous
10055,10055,7.2673047168,134.358971764,2004-01-01,h31v08,655.0,787.0,32766.0,254.0,0b11111110,0b0,Continuous
10056,10056,7.2669067108,134.405640147,2002-07-04,h31v08,655.0,798.0,0.4646,82.0,0b01010010,0b0,Continuous
10056,10056,7.2669067108,134.405640147,2003-01-01,h31v08,655.0,798.0,0.1899,66.0,0b01000010,0b0,Continuous
10056,10056,7.2669067108,134.405640147,2004-01-01,h31v08,655.0,798.0,0.2748,62.0,0b00111110,0b0,Continuous
10057,10057,7.2676787852,134.408930833,2002-07-04,h31v08,655.0,798.0,0.4646,82.0,0b01010010,0b0,Continuous
10057,10057,7.2676787852,134.408930833,2003-01-01,h31v08,655.0,798.0,0.1899,66.0,0b01000010,0b0,Continuous
10057,10057,7.2676787852,134.408930833,2004-01-01,h31v08,655.0,798.0,0.2748,62.0,0b00111110,0b0,Continuous
10058,10058,7.2727357607,134.41312947,2002-07-04,h31v08,654.0,799.0,0.2043,82.0,0b01010010,0b0,Continuous
10058,10058,7.2727357607,134.41312947,2003-01-01,h31v08,654.0,799.0,0.3783,71.0,0b01000111,0b0,Continuous
10058,10058,7.2727357607,134.41312947,2004-01-01,h31v08,654.0,799.0,0.1403,60.0,0b00111100,0b0,Continuous
10059,10059,7.2675210645,134.341475952,2002-07-04,h31v08,655.0,782.0,32766.0,254.0,0b11111110,0b0,Continuous
10059,10059,7.2675210645,134.341475952,2003-01-01,h31v08,655.0,782.0,32766.0,254.0,0b11111110,0b0,Continuous
10059,10059,7.2675210645,134.341475952,2004-01-01,h31v08,655.0,782.0,32766.0,254.0,0b11111110,0b0,Continuous
10060,10060,7.2606636082,134.392113205,2002-07-04,h31v08,657.0,795.0,32766.0,254.0,0b11111110,0b0,Continuous
10060,10060,7.2606636082,134.392113205,2003-01-01,h31v08,657.0,795.0,32766.0,254.0,0b11111110,0b0,Continuous
10060,10060,7.2606636082,134.392113205,2004-01-01,h31v08,657.0,795.0,32766.0,254.0,0b11111110,0b0,Continuous
10061,10061,7.2784970822,134.41075811,2002-07-04,h31v08,653.0,798.0,32766.0,254.0,0b11111110,0b0,Continuous
10061,10061,7.2784970822,134.41075811,2003-01-01,h31v08,653.0,798.0,32766.0,254.0,0b11111110,0b0,Continuous
10061,10061,7.2784970822,134.41075811,2004-01-01,h31v08,653.0,798.0,32766.0,254.0,0b11111110,0b0,Continuous
10062,10062,7.2823199486,134.418745005,2002-07-04,h31v08,652.0,800.0,0.6286,84.0,0b01010100,0b0,Continuous
10062,10062,7.2823199486,134.418745005,2003-01-01,h31v08,652.0,800.0,0.4507,60.0,0b00111100,0b0,Continuous
10062,10062,7.2823199486,134.418745005,2004-01-01,h31v08,652.0,800.0,0.5311,55.0,0b00110111,0b0,Continuous
10063,10063,7.2863352315,134.437529308,2002-07-04,h31v08,651.0,804.0,32766.0,254.0,0b11111110,0b0,Continuous
10063,10063,7.2863352315,134.437529308,2003-01-01,h31v08,651.0,804.0,32766.0,254.0,0b11111110,0b0,Continuous
10063,10063,7.2863352315,134.437529308,2004-01-01,h31v08,651.0,804.0,32766.0,254.0,0b11111110,0b0,Continuous
10064,10064,7.2776204613,134.300002713,2002-07-04,h31v08,653.0,772.0,32766.0,254.0,0b11111110,0b0,Continuous
10064,10064,7.2776204613,134.300002713,2003-01-01,h31v08,653.0,772.0,32766.0,254.0,0b11111110,0b0,Continuous
10064,10064,7.2776204613,134.300002713,2004-01-01,h31v08,653.0,772.0,32766.0,254.0,0b11111110,0b0,Continuous
10065,10065,7.2879891688,134.450964787,2002-07-04,h31v08,650.0,807.0,32766.0,254.0,0b11111110,0b0,Continuous
10065,10065,7.2879891688,134.450964787,2003-01-01,h31v08,650.0,807.0,32766.0,254.0,0b11111110,0b0,Continuous
10065,10065,7.2879891688,134.450964787,2004-01-01,h31v08,650.0,807.0,32766.0,254.0,0b11111110,0b0,Continuous
10066,10066,7.289877621,134.420832303,2002-07-04,h31v08,650.0,800.0,32766.0,254.0,0b11111110,0b0,Continuous
10066,10066,7.289877621,134.420832303,2003-01-01,h31v08,650.0,800.0,32766.0,254.0,0b11111110,0b0,Continuous
10066,10066,7.289877621,134.420832303,2004-01-01,h31v08,650.0,800.0,32766.0,254.0,0b11111110,0b0,Continuous
10067,10067,7.301821094,134.486307422,2002-07-04,h31v08,647.0,814.0,0.3477,82.0,0b01010010,0b0,Continuous
10067,10067,7.301821094,134.486307422,2003-01-01,h31v08,647.0,814.0,0.5158,35.0,0b00100011,0b0,Continuous
10067,10067,7.301821094,134.486307422,2004-01-01,h31v08,647.0,814.0,0.4693,44.0,0b00101100,0b0,Continuous
10068,10068,7.3069960501,134.508977632,2002-07-04,h31v08,646.0,819.0,32766.0,254.0,0b11111110,0b0,Continuous
10068,10068,7.3069960501,134.508977632,2003-01-01,h31v08,646.0,819.0,32766.0,254.0,0b11111110,0b0,Continuous
10068,10068,7.3069960501,134.508977632,2004-01-01,h31v08,646.0,819.0,32766.0,254.0,0b11111110,0b0,Continuous
10069,10069,7.3051630995,134.418757311,2002-07-04,h31v08,646.0,798.0,32766.0,254.0,0b11111110,0b0,Continuous
10069,10069,7.3051630995,134.418757311,2003-01-01,h31v08,646.0,798.0,32766.0,254.0,0b11111110,0b0,Continuous
10069,10069,7.3051630995,134.418757311,2004-01-01,h31v08,646.0,798.0,32766.0,254.0,0b11111110,0b0,Continuous
10070,10070,7.3087474916,134.459980193,2002-07-04,h31v08,645.0,808.0,32766.0,254.0,0b11111110,0b0,Continuous
10070,10070,7.3087474916,134.459980193,2003-01-01,h31v08,645.0,808.0,32766.0,254.0,0b11111110,0b0,Continuous
10070,10070,7.3087474916,134.459980193,2004-01-01,h31v08,645.0,808.0,32766.0,254.0,0b11111110,0b0,Continuous
10071,10071,7.3172090509,134.522814358,2002-07-04,h31v08,643.0,822.0,32766.0,254.0,0b11111110,0b0,Continuous
10071,10071,7.3172090509,134.522814358,2003-01-01,h31v08,643.0,822.0,32766.0,254.0,0b11111110,0b0,Continuous
10071,10071,7.3172090509,134.522814358,2004-01-01,h31v08,643.0,822.0,32766.0,254.0,0b11111110,0b0,Continuous
