Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD17A3HGF_061_Line_Y_500m,MOD17A3HGF_061_Sample_X_500m,MOD17A3HGF_061_Npp_500m,MOD17A3HGF_061_Npp_QC_500m,MOD17A3HGF_061_Npp_QC_500m_bitmask,MOD17A3HGF_061_Npp_QC_500m_ContinuousLayer,MOD17A3HGF_061_Npp_QC_500m_ContinuousLayer_Description
5762,5762,1.0025691913,131.22130282,2001-01-01,h31v08,2159.0,288.0,0.2694,94.0,0b01011110,0b0,Continuous
5762,5762,1.0025691913,131.22130282,2002-01-01,h31v08,2159.0,288.0,0.5197,94.0,0b01011110,0b0,Continuous
5762,5762,1.0025691913,131.22130282,2003-01-01,h31v08,2159.0,288.0,0.2507,96.0,0b01100000,0b0,Continuous
5762,5762,1.0025691913,131.22130282,2004-01-01,h31v08,2159.0,288.0,0.3643,90.0,0b01011010,0b0,Continuous
5810,5810,1.0271894881,131.239184817,2001-01-01,h31v08,2153.0,292.0,32766.0,254.0,0b11111110,0b0,Continuous
5810,5810,1.0271894881,131.239184817,2002-01-01,h31v08,2153.0,292.0,32766.0,254.0,0b11111110,0b0,Continuous
5810,5810,1.0271894881,131.239184817,2003-01-01,h31v08,2153.0,292.0,32766.0,254.0,0b11111110,0b0,Continuous
5810,5810,1.0271894881,131.239184817,2004-01-01,h31v08,2153.0,292.0,32766.0,254.0,0b11111110,0b0,Continuous
5847,5847,1.0622012432,131.262069972,2001-01-01,h31v08,2145.0,297.0,0.0,63.0,0b00111111,0b0,Continuous
5847,5847,1.0622012432,131.262069972,2002-01-01,h31v08,2145.0,297.0,0.0,44.0,0b00101100,0b0,Continuous
5847,5847,1.0622012432,131.262069972,2003-01-01,h31v08,2145.0,297.0,0.0,57.0,0b00111001,0b0,Continuous
5847,5847,1.0622012432,131.262069972,2004-01-01,h31v08,2145.0,297.0,0.0,57.0,0b00111001,0b0,Continuous
6944,6944,-2.6382382188,176.820943045,2001-01-01,h35v09,633.0,1592.0,0.9375,28.0,0b00011100,0b0,Continuous
6944,6944,-2.6382382188,176.820943045,2002-01-01,h35v09,633.0,1592.0,0.7908,44.0,0b00101100,0b0,Continuous
6944,6944,-2.6382382188,176.820943045,2003-01-01,h35v09,633.0,1592.0,0.9184,33.0,0b00100001,0b0,Continuous
6944,6944,-2.6382382188,176.820943045,2004-01-01,h35v09,633.0,1592.0,0.855,28.0,0b00011100,0b0,Continuous
6945,6945,-2.5003565697,175.981055627,2001-01-01,h35v09,600.0,1395.0,0.7286,65.0,0b01000001,0b0,Continuous
6945,6945,-2.5003565697,175.981055627,2002-01-01,h35v09,600.0,1395.0,0.2552,70.0,0b01000110,0b0,Continuous
6945,6945,-2.5003565697,175.981055627,2003-01-01,h35v09,600.0,1395.0,0.5043,65.0,0b01000001,0b0,Continuous
6945,6945,-2.5003565697,175.981055627,2004-01-01,h35v09,600.0,1395.0,0.6344,62.0,0b00111110,0b0,Continuous
6946,6946,-1.922266863,175.571092265,2001-01-01,h35v09,461.0,1313.0,32764.0,252.0,0b11111100,0b0,Continuous
6946,6946,-1.922266863,175.571092265,2002-01-01,h35v09,461.0,1313.0,32764.0,252.0,0b11111100,0b0,Continuous
6946,6946,-1.922266863,175.571092265,2003-01-01,h35v09,461.0,1313.0,32764.0,252.0,0b11111100,0b0,Continuous
6946,6946,-1.922266863,175.571092265,2004-01-01,h35v09,461.0,1313.0,32764.0,252.0,0b11111100,0b0,Continuous
6947,6947,-1.9174247246,175.581993509,2001-01-01,h35v09,460.0,1316.0,32764.0,252.0,0b11111100,0b0,Continuous
6947,6947,-1.9174247246,175.581993509,2002-01-01,h35v09,460.0,1316.0,32764.0,252.0,0b11111100,0b0,Continuous
6947,6947,-1.9174247246,175.581993509,2003-01-01,h35v09,460.0,1316.0,32764.0,252.0,0b11111100,0b0,Continuous
6947,6947,-1.9174247246,175.581993509,2004-01-01,h35v09,460.0,1316.0,32764.0,252.0,0b11111100,0b0,Continuous
6948,6948,-1.8262750387,175.552911743,2001-01-01,h35v09,438.0,1311.0,32766.0,254.0,0b11111110,0b0,Continuous
6948,6948,-1.8262750387,175.552911743,2002-01-01,h35v09,438.0,1311.0,32766.0,254.0,0b11111110,0b0,Continuous
6948,6948,-1.8262750387,175.552911743,2003-01-01,h35v09,438.0,1311.0,32766.0,254.0,0b11111110,0b0,Continuous
6948,6948,-1.8262750387,175.552911743,2004-01-01,h35v09,438.0,1311.0,32766.0,254.0,0b11111110,0b0,Continuous
6949,6949,-1.8673817437,175.592748194,2001-01-01,h35v09,448.0,1319.0,32766.0,254.0,0b11111110,0b0,Continuous
6949,6949,-1.8673817437,175.592748194,2002-01-01,h35v09,448.0,1319.0,32766.0,254.0,0b11111110,0b0,Continuous
6949,6949,-1.8673817437,175.592748194,2003-01-01,h35v09,448.0,1319.0,32766.0,254.0,0b11111110,0b0,Continuous
6949,6949,-1.8673817437,175.592748194,2004-01-01,h35v09,448.0,1319.0,32766.0,254.0,0b11111110,0b0,Continuous
6950,6950,-1.8234768976,175.548230429,2001-01-01,h35v09,437.0,1310.0,32765.0,253.0,0b11111101,0b0,Continuous
6950,6950,-1.8234768976,175.548230429,2002-01-01,h35v09,437.0,1310.0,32765.0,253.0,0b11111101,0b0,Continuous
6950,6950,-1.8234768976,175.548230429,2003-01-01,h35v09,437.0,1310.0,32765.0,253.0,0b11111101,0b0,Continuous
6950,6950,-1.8234768976,175.548230429,2004-01-01,h35v09,437.0,1310.0,32765.0,253.0,0b11111101,0b0,Continuous
6951,6951,-1.8192847103,175.54487293,2001-01-01,h35v09,436.0,1309.0,32766.0,254.0,0b11111110,0b0,Continuous
6951,6951,-1.8192847103,175.54487293,2002-01-01,h35v09,436.0,1309.0,32766.0,254.0,0b11111110,0b0,Continuous
6951,6951,-1.8192847103,175.54487293,2003-01-01,h35v09,436.0,1309.0,32766.0,254.0,0b11111110,0b0,Continuous
6951,6951,-1.8192847103,175.54487293,2004-01-01,h35v09,436.0,1309.0,32766.0,254.0,0b11111110,0b0,Continuous
6952,6952,-1.8153880633,175.54310836,2001-01-01,h35v09,435.0,1309.0,32766.0,254.0,0b11111110,0b0,Continuous
6952,6952,-1.8153880633,175.54310836,2002-01-01,h35v09,435.0,1309.0,32766.0,254.0,0b11111110,0b0,Continuous
6952,6952,-1.8153880633,175.54310836,2003-01-01,h35v09,435.0,1309.0,32766.0,254.0,0b11111110,0b0,Continuous
6952,6952,-1.8153880633,175.54310836,2004-01-01,h35v09,435.0,1309.0,32766.0,254.0,0b11111110,0b0,Continuous
6953,6953,-1.7842069826,175.498731398,2001-01-01,h35v09,428.0,1299.0,32766.0,254.0,0b11111110,0b0,Continuous
6953,6953,-1.7842069826,175.498731398,2002-01-01,h35v09,428.0,1299.0,32766.0,254.0,0b11111110,0b0,Continuous
6953,6953,-1.7842069826,175.498731398,2003-01-01,h35v09,428.0,1299.0,32766.0,254.0,0b11111110,0b0,Continuous
6953,6953,-1.7842069826,175.498731398,2004-01-01,h35v09,428.0,1299.0,32766.0,254.0,0b11111110,0b0,Continuous
6954,6954,-1.786635584,175.534528921,2001-01-01,h35v09,428.0,1307.0,32766.0,254.0,0b11111110,0b0,Continuous
6954,6954,-1.786635584,175.534528921,2002-01-01,h35v09,428.0,1307.0,32766.0,254.0,0b11111110,0b0,Continuous
6954,6954,-1.786635584,175.534528921,2003-01-01,h35v09,428.0,1307.0,32766.0,254.0,0b11111110,0b0,Continuous
6954,6954,-1.786635584,175.534528921,2004-01-01,h35v09,428.0,1307.0,32766.0,254.0,0b11111110,0b0,Continuous
6955,6955,-1.5305805632,175.077923269,2001-01-01,h35v09,367.0,1203.0,32765.0,253.0,0b11111101,0b0,Continuous
6955,6955,-1.5305805632,175.077923269,2002-01-01,h35v09,367.0,1203.0,32765.0,253.0,0b11111101,0b0,Continuous
6955,6955,-1.5305805632,175.077923269,2003-01-01,h35v09,367.0,1203.0,32765.0,253.0,0b11111101,0b0,Continuous
6955,6955,-1.5305805632,175.077923269,2004-01-01,h35v09,367.0,1203.0,32765.0,253.0,0b11111101,0b0,Continuous
6956,6956,-1.5082487821,175.082037774,2001-01-01,h35v09,361.0,1205.0,0.1662,70.0,0b01000110,0b0,Continuous
6956,6956,-1.5082487821,175.082037774,2002-01-01,h35v09,361.0,1205.0,0.1105,74.0,0b01001010,0b0,Continuous
6956,6956,-1.5082487821,175.082037774,2003-01-01,h35v09,361.0,1205.0,0.1703,63.0,0b00111111,0b0,Continuous
6956,6956,-1.5082487821,175.082037774,2004-01-01,h35v09,361.0,1205.0,0.1627,81.0,0b01010001,0b0,Continuous
6957,6957,-1.4739340768,175.072408088,2001-01-01,h35v09,353.0,1203.0,32765.0,253.0,0b11111101,0b0,Continuous
6957,6957,-1.4739340768,175.072408088,2002-01-01,h35v09,353.0,1203.0,32765.0,253.0,0b11111101,0b0,Continuous
6957,6957,-1.4739340768,175.072408088,2003-01-01,h35v09,353.0,1203.0,32765.0,253.0,0b11111101,0b0,Continuous
6957,6957,-1.4739340768,175.072408088,2004-01-01,h35v09,353.0,1203.0,32765.0,253.0,0b11111101,0b0,Continuous
6958,6958,-1.437307077,175.017501446,2001-01-01,h35v09,344.0,1190.0,32766.0,254.0,0b11111110,0b0,Continuous
6958,6958,-1.437307077,175.017501446,2002-01-01,h35v09,344.0,1190.0,32766.0,254.0,0b11111110,0b0,Continuous
6958,6958,-1.437307077,175.017501446,2003-01-01,h35v09,344.0,1190.0,32766.0,254.0,0b11111110,0b0,Continuous
6958,6958,-1.437307077,175.017501446,2004-01-01,h35v09,344.0,1190.0,32766.0,254.0,0b11111110,0b0,Continuous
6959,6959,-1.4091852107,174.955012004,2001-01-01,h35v09,338.0,1176.0,32766.0,254.0,0b11111110,0b0,Continuous
6959,6959,-1.4091852107,174.955012004,2002-01-01,h35v09,338.0,1176.0,32766.0,254.0,0b11111110,0b0,Continuous
6959,6959,-1.4091852107,174.955012004,2003-01-01,h35v09,338.0,1176.0,32766.0,254.0,0b11111110,0b0,Continuous
6959,6959,-1.4091852107,174.955012004,2004-01-01,h35v09,338.0,1176.0,32766.0,254.0,0b11111110,0b0,Continuous
6960,6960,-1.4108391965,174.954336606,2001-01-01,h35v09,338.0,1176.0,32766.0,254.0,0b11111110,0b0,Continuous
6960,6960,-1.4108391965,174.954336606,2002-01-01,h35v09,338.0,1176.0,32766.0,254.0,0b11111110,0b0,Continuous
6960,6960,-1.4108391965,174.954336606,2003-01-01,h35v09,338.0,1176.0,32766.0,254.0,0b11111110,0b0,Continuous
6960,6960,-1.4108391965,174.954336606,2004-01-01,h35v09,338.0,1176.0,32766.0,254.0,0b11111110,0b0,Continuous
6961,6961,-1.3987355338,174.935847816,2001-01-01,h35v09,335.0,1172.0,32766.0,254.0,0b11111110,0b0,Continuous
6961,6961,-1.3987355338,174.935847816,2002-01-01,h35v09,335.0,1172.0,32766.0,254.0,0b11111110,0b0,Continuous
6961,6961,-1.3987355338,174.935847816,2003-01-01,h35v09,335.0,1172.0,32766.0,254.0,0b11111110,0b0,Continuous
6961,6961,-1.3987355338,174.935847816,2004-01-01,h35v09,335.0,1172.0,32766.0,254.0,0b11111110,0b0,Continuous
6962,6962,-1.3940865383,174.921316834,2001-01-01,h35v09,334.0,1168.0,32766.0,254.0,0b11111110,0b0,Continuous
6962,6962,-1.3940865383,174.921316834,2002-01-01,h35v09,334.0,1168.0,32766.0,254.0,0b11111110,0b0,Continuous
6962,6962,-1.3940865383,174.921316834,2003-01-01,h35v09,334.0,1168.0,32766.0,254.0,0b11111110,0b0,Continuous
6962,6962,-1.3940865383,174.921316834,2004-01-01,h35v09,334.0,1168.0,32766.0,254.0,0b11111110,0b0,Continuous
6963,6963,-1.380927785,174.902189997,2001-01-01,h35v09,331.0,1164.0,32765.0,253.0,0b11111101,0b0,Continuous
6963,6963,-1.380927785,174.902189997,2002-01-01,h35v09,331.0,1164.0,32765.0,253.0,0b11111101,0b0,Continuous
6963,6963,-1.380927785,174.902189997,2003-01-01,h35v09,331.0,1164.0,32765.0,253.0,0b11111101,0b0,Continuous
6963,6963,-1.380927785,174.902189997,2004-01-01,h35v09,331.0,1164.0,32765.0,253.0,0b11111101,0b0,Continuous
6964,6964,-1.3661898899,175.997660342,2001-01-01,h35v09,327.0,1427.0,32766.0,254.0,0b11111110,0b0,Continuous
6964,6964,-1.3661898899,175.997660342,2002-01-01,h35v09,327.0,1427.0,32766.0,254.0,0b11111110,0b0,Continuous
6964,6964,-1.3661898899,175.997660342,2003-01-01,h35v09,327.0,1427.0,32766.0,254.0,0b11111110,0b0,Continuous
6964,6964,-1.3661898899,175.997660342,2004-01-01,h35v09,327.0,1427.0,32766.0,254.0,0b11111110,0b0,Continuous
6965,6965,-1.366649014,174.891835583,2001-01-01,h35v09,328.0,1162.0,32765.0,253.0,0b11111101,0b0,Continuous
6965,6965,-1.366649014,174.891835583,2002-01-01,h35v09,328.0,1162.0,32765.0,253.0,0b11111101,0b0,Continuous
6965,6965,-1.366649014,174.891835583,2003-01-01,h35v09,328.0,1162.0,32765.0,253.0,0b11111101,0b0,Continuous
6965,6965,-1.366649014,174.891835583,2004-01-01,h35v09,328.0,1162.0,32765.0,253.0,0b11111101,0b0,Continuous
6966,6966,-1.3535051991,174.877196334,2001-01-01,h35v09,324.0,1158.0,32765.0,253.0,0b11111101,0b0,Continuous
6966,6966,-1.3535051991,174.877196334,2002-01-01,h35v09,324.0,1158.0,32765.0,253.0,0b11111101,0b0,Continuous
6966,6966,-1.3535051991,174.877196334,2003-01-01,h35v09,324.0,1158.0,32765.0,253.0,0b11111101,0b0,Continuous
6966,6966,-1.3535051991,174.877196334,2004-01-01,h35v09,324.0,1158.0,32765.0,253.0,0b11111101,0b0,Continuous
6967,6967,-1.338094994,174.853797701,2001-01-01,h35v09,321.0,1153.0,32765.0,253.0,0b11111101,0b0,Continuous
6967,6967,-1.338094994,174.853797701,2002-01-01,h35v09,321.0,1153.0,32765.0,253.0,0b11111101,0b0,Continuous
6967,6967,-1.338094994,174.853797701,2003-01-01,h35v09,321.0,1153.0,32765.0,253.0,0b11111101,0b0,Continuous
6967,6967,-1.338094994,174.853797701,2004-01-01,h35v09,321.0,1153.0,32765.0,253.0,0b11111101,0b0,Continuous
6968,6968,-1.3257513114,174.822842871,2001-01-01,h35v09,318.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
6968,6968,-1.3257513114,174.822842871,2002-01-01,h35v09,318.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
6968,6968,-1.3257513114,174.822842871,2003-01-01,h35v09,318.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
6968,6968,-1.3257513114,174.822842871,2004-01-01,h35v09,318.0,1146.0,32766.0,254.0,0b11111110,0b0,Continuous
6969,6969,-1.3468849551,176.453252226,2001-01-01,h35v09,323.0,1537.0,0.8789,25.0,0b00011001,0b0,Continuous
6969,6969,-1.3468849551,176.453252226,2002-01-01,h35v09,323.0,1537.0,0.6135,41.0,0b00101001,0b0,Continuous
6969,6969,-1.3468849551,176.453252226,2003-01-01,h35v09,323.0,1537.0,0.7958,20.0,0b00010100,0b0,Continuous
6969,6969,-1.3468849551,176.453252226,2004-01-01,h35v09,323.0,1537.0,0.7456,35.0,0b00100011,0b0,Continuous
6970,6970,-1.3361265867,175.997285238,2001-01-01,h35v09,320.0,1427.0,0.6634,37.0,0b00100101,0b0,Continuous
6970,6970,-1.3361265867,175.997285238,2002-01-01,h35v09,320.0,1427.0,0.5258,59.0,0b00111011,0b0,Continuous
6970,6970,-1.3361265867,175.997285238,2003-01-01,h35v09,320.0,1427.0,0.7285,68.0,0b01000100,0b0,Continuous
6970,6970,-1.3361265867,175.997285238,2004-01-01,h35v09,320.0,1427.0,0.6314,46.0,0b00101110,0b0,Continuous
6971,6971,-1.2880386138,174.802249673,2001-01-01,h35v09,309.0,1141.0,32766.0,254.0,0b11111110,0b0,Continuous
6971,6971,-1.2880386138,174.802249673,2002-01-01,h35v09,309.0,1141.0,32766.0,254.0,0b11111110,0b0,Continuous
6971,6971,-1.2880386138,174.802249673,2003-01-01,h35v09,309.0,1141.0,32766.0,254.0,0b11111110,0b0,Continuous
6971,6971,-1.2880386138,174.802249673,2004-01-01,h35v09,309.0,1141.0,32766.0,254.0,0b11111110,0b0,Continuous
6972,6972,-1.2579232848,174.791665567,2001-01-01,h35v09,301.0,1139.0,32765.0,253.0,0b11111101,0b0,Continuous
6972,6972,-1.2579232848,174.791665567,2002-01-01,h35v09,301.0,1139.0,32765.0,253.0,0b11111101,0b0,Continuous
6972,6972,-1.2579232848,174.791665567,2003-01-01,h35v09,301.0,1139.0,32765.0,253.0,0b11111101,0b0,Continuous
6972,6972,-1.2579232848,174.791665567,2004-01-01,h35v09,301.0,1139.0,32765.0,253.0,0b11111101,0b0,Continuous
6973,6973,-1.2428962233,174.790002762,2001-01-01,h35v09,298.0,1139.0,32766.0,254.0,0b11111110,0b0,Continuous
6973,6973,-1.2428962233,174.790002762,2002-01-01,h35v09,298.0,1139.0,32766.0,254.0,0b11111110,0b0,Continuous
6973,6973,-1.2428962233,174.790002762,2003-01-01,h35v09,298.0,1139.0,32766.0,254.0,0b11111110,0b0,Continuous
6973,6973,-1.2428962233,174.790002762,2004-01-01,h35v09,298.0,1139.0,32766.0,254.0,0b11111110,0b0,Continuous
6974,6974,-1.1974639297,174.750526381,2001-01-01,h35v09,287.0,1130.0,32766.0,254.0,0b11111110,0b0,Continuous
6974,6974,-1.1974639297,174.750526381,2002-01-01,h35v09,287.0,1130.0,32766.0,254.0,0b11111110,0b0,Continuous
6974,6974,-1.1974639297,174.750526381,2003-01-01,h35v09,287.0,1130.0,32766.0,254.0,0b11111110,0b0,Continuous
6974,6974,-1.1974639297,174.750526381,2004-01-01,h35v09,287.0,1130.0,32766.0,254.0,0b11111110,0b0,Continuous
6975,6975,-1.1681956526,174.704383937,2001-01-01,h35v09,280.0,1120.0,32764.0,252.0,0b11111100,0b0,Continuous
6975,6975,-1.1681956526,174.704383937,2002-01-01,h35v09,280.0,1120.0,32764.0,252.0,0b11111100,0b0,Continuous
6975,6975,-1.1681956526,174.704383937,2003-01-01,h35v09,280.0,1120.0,32764.0,252.0,0b11111100,0b0,Continuous
6975,6975,-1.1681956526,174.704383937,2004-01-01,h35v09,280.0,1120.0,32764.0,252.0,0b11111100,0b0,Continuous
6976,6976,-0.8866763086,169.539648867,2001-01-01,h34v09,212.0,2284.0,32766.0,254.0,0b11111110,0b0,Continuous
6976,6976,-0.8866763086,169.539648867,2002-01-01,h34v09,212.0,2284.0,32766.0,254.0,0b11111110,0b0,Continuous
6976,6976,-0.8866763086,169.539648867,2003-01-01,h34v09,212.0,2284.0,32766.0,254.0,0b11111110,0b0,Continuous
6976,6976,-0.8866763086,169.539648867,2004-01-01,h34v09,212.0,2284.0,32766.0,254.0,0b11111110,0b0,Continuous
6977,6977,-0.784361692,174.465408672,2001-01-01,h35v09,188.0,1067.0,32764.0,252.0,0b11111100,0b0,Continuous
6977,6977,-0.784361692,174.465408672,2002-01-01,h35v09,188.0,1067.0,32764.0,252.0,0b11111100,0b0,Continuous
6977,6977,-0.784361692,174.465408672,2003-01-01,h35v09,188.0,1067.0,32764.0,252.0,0b11111100,0b0,Continuous
6977,6977,-0.784361692,174.465408672,2004-01-01,h35v09,188.0,1067.0,32764.0,252.0,0b11111100,0b0,Continuous
6978,6978,-0.5900239873,174.22418108,2001-01-01,h35v09,141.0,1011.0,32764.0,252.0,0b11111100,0b0,Continuous
6978,6978,-0.5900239873,174.22418108,2002-01-01,h35v09,141.0,1011.0,32764.0,252.0,0b11111100,0b0,Continuous
6978,6978,-0.5900239873,174.22418108,2003-01-01,h35v09,141.0,1011.0,32764.0,252.0,0b11111100,0b0,Continuous
6978,6978,-0.5900239873,174.22418108,2004-01-01,h35v09,141.0,1011.0,32764.0,252.0,0b11111100,0b0,Continuous
6979,6979,-0.666850834,174.444234716,2001-01-01,h35v09,160.0,1063.0,32766.0,254.0,0b11111110,0b0,Continuous
6979,6979,-0.666850834,174.444234716,2002-01-01,h35v09,160.0,1063.0,32766.0,254.0,0b11111110,0b0,Continuous
6979,6979,-0.666850834,174.444234716,2003-01-01,h35v09,160.0,1063.0,32766.0,254.0,0b11111110,0b0,Continuous
6979,6979,-0.666850834,174.444234716,2004-01-01,h35v09,160.0,1063.0,32766.0,254.0,0b11111110,0b0,Continuous
6980,6980,-0.5729351905,174.345833672,2001-01-01,h35v09,137.0,1040.0,32766.0,254.0,0b11111110,0b0,Continuous
6980,6980,-0.5729351905,174.345833672,2002-01-01,h35v09,137.0,1040.0,32766.0,254.0,0b11111110,0b0,Continuous
6980,6980,-0.5729351905,174.345833672,2003-01-01,h35v09,137.0,1040.0,32766.0,254.0,0b11111110,0b0,Continuous
6980,6980,-0.5729351905,174.345833672,2004-01-01,h35v09,137.0,1040.0,32766.0,254.0,0b11111110,0b0,Continuous
6981,6981,-0.5754432062,174.360061386,2001-01-01,h35v09,138.0,1044.0,32766.0,254.0,0b11111110,0b0,Continuous
6981,6981,-0.5754432062,174.360061386,2002-01-01,h35v09,138.0,1044.0,32766.0,254.0,0b11111110,0b0,Continuous
6981,6981,-0.5754432062,174.360061386,2003-01-01,h35v09,138.0,1044.0,32766.0,254.0,0b11111110,0b0,Continuous
6981,6981,-0.5754432062,174.360061386,2004-01-01,h35v09,138.0,1044.0,32766.0,254.0,0b11111110,0b0,Continuous
6982,6982,-0.571566578,174.336149986,2001-01-01,h35v09,137.0,1038.0,32766.0,254.0,0b11111110,0b0,Continuous
6982,6982,-0.571566578,174.336149986,2002-01-01,h35v09,137.0,1038.0,32766.0,254.0,0b11111110,0b0,Continuous
6982,6982,-0.571566578,174.336149986,2003-01-01,h35v09,137.0,1038.0,32766.0,254.0,0b11111110,0b0,Continuous
6982,6982,-0.571566578,174.336149986,2004-01-01,h35v09,137.0,1038.0,32766.0,254.0,0b11111110,0b0,Continuous
6983,6983,-0.5676650443,174.326906578,2001-01-01,h35v09,136.0,1036.0,32766.0,254.0,0b11111110,0b0,Continuous
6983,6983,-0.5676650443,174.326906578,2002-01-01,h35v09,136.0,1036.0,32766.0,254.0,0b11111110,0b0,Continuous
6983,6983,-0.5676650443,174.326906578,2003-01-01,h35v09,136.0,1036.0,32766.0,254.0,0b11111110,0b0,Continuous
6983,6983,-0.5676650443,174.326906578,2004-01-01,h35v09,136.0,1036.0,32766.0,254.0,0b11111110,0b0,Continuous
6985,6985,-0.5548315616,174.314894725,2001-01-01,h35v09,133.0,1033.0,32766.0,254.0,0b11111110,0b0,Continuous
6985,6985,-0.5548315616,174.314894725,2002-01-01,h35v09,133.0,1033.0,32766.0,254.0,0b11111110,0b0,Continuous
6985,6985,-0.5548315616,174.314894725,2003-01-01,h35v09,133.0,1033.0,32766.0,254.0,0b11111110,0b0,Continuous
6985,6985,-0.5548315616,174.314894725,2004-01-01,h35v09,133.0,1033.0,32766.0,254.0,0b11111110,0b0,Continuous
6986,6986,-0.5475107689,174.277925905,2001-01-01,h35v09,131.0,1024.0,32766.0,254.0,0b11111110,0b0,Continuous
6986,6986,-0.5475107689,174.277925905,2002-01-01,h35v09,131.0,1024.0,32766.0,254.0,0b11111110,0b0,Continuous
6986,6986,-0.5475107689,174.277925905,2003-01-01,h35v09,131.0,1024.0,32766.0,254.0,0b11111110,0b0,Continuous
6986,6986,-0.5475107689,174.277925905,2004-01-01,h35v09,131.0,1024.0,32766.0,254.0,0b11111110,0b0,Continuous
6987,6987,-0.5484554042,174.298498254,2001-01-01,h35v09,131.0,1029.0,32766.0,254.0,0b11111110,0b0,Continuous
6987,6987,-0.5484554042,174.298498254,2002-01-01,h35v09,131.0,1029.0,32766.0,254.0,0b11111110,0b0,Continuous
6987,6987,-0.5484554042,174.298498254,2003-01-01,h35v09,131.0,1029.0,32766.0,254.0,0b11111110,0b0,Continuous
6987,6987,-0.5484554042,174.298498254,2004-01-01,h35v09,131.0,1029.0,32766.0,254.0,0b11111110,0b0,Continuous
6988,6988,-0.5466341413,174.269180298,2001-01-01,h35v09,131.0,1022.0,32766.0,254.0,0b11111110,0b0,Continuous
6988,6988,-0.5466341413,174.269180298,2002-01-01,h35v09,131.0,1022.0,32766.0,254.0,0b11111110,0b0,Continuous
6988,6988,-0.5466341413,174.269180298,2003-01-01,h35v09,131.0,1022.0,32766.0,254.0,0b11111110,0b0,Continuous
6988,6988,-0.5466341413,174.269180298,2004-01-01,h35v09,131.0,1022.0,32766.0,254.0,0b11111110,0b0,Continuous
6989,6989,-0.5475198068,174.230015771,2001-01-01,h35v09,131.0,1013.0,32764.0,252.0,0b11111100,0b0,Continuous
6989,6989,-0.5475198068,174.230015771,2002-01-01,h35v09,131.0,1013.0,32764.0,252.0,0b11111100,0b0,Continuous
6989,6989,-0.5475198068,174.230015771,2003-01-01,h35v09,131.0,1013.0,32764.0,252.0,0b11111100,0b0,Continuous
6989,6989,-0.5475198068,174.230015771,2004-01-01,h35v09,131.0,1013.0,32764.0,252.0,0b11111100,0b0,Continuous
6990,6990,-0.5461748599,174.28648768,2001-01-01,h35v09,131.0,1026.0,32766.0,254.0,0b11111110,0b0,Continuous
6990,6990,-0.5461748599,174.28648768,2002-01-01,h35v09,131.0,1026.0,32766.0,254.0,0b11111110,0b0,Continuous
6990,6990,-0.5461748599,174.28648768,2003-01-01,h35v09,131.0,1026.0,32766.0,254.0,0b11111110,0b0,Continuous
6990,6990,-0.5461748599,174.28648768,2004-01-01,h35v09,131.0,1026.0,32766.0,254.0,0b11111110,0b0,Continuous
6991,6991,-0.5402438596,174.257032034,2001-01-01,h35v09,129.0,1019.0,32766.0,254.0,0b11111110,0b0,Continuous
6991,6991,-0.5402438596,174.257032034,2002-01-01,h35v09,129.0,1019.0,32766.0,254.0,0b11111110,0b0,Continuous
6991,6991,-0.5402438596,174.257032034,2003-01-01,h35v09,129.0,1019.0,32766.0,254.0,0b11111110,0b0,Continuous
6991,6991,-0.5402438596,174.257032034,2004-01-01,h35v09,129.0,1019.0,32766.0,254.0,0b11111110,0b0,Continuous
6992,6992,-0.533207496,174.242416582,2001-01-01,h35v09,127.0,1016.0,32766.0,254.0,0b11111110,0b0,Continuous
6992,6992,-0.533207496,174.242416582,2002-01-01,h35v09,127.0,1016.0,32766.0,254.0,0b11111110,0b0,Continuous
6992,6992,-0.533207496,174.242416582,2003-01-01,h35v09,127.0,1016.0,32766.0,254.0,0b11111110,0b0,Continuous
6992,6992,-0.533207496,174.242416582,2004-01-01,h35v09,127.0,1016.0,32766.0,254.0,0b11111110,0b0,Continuous
6993,6993,-0.5279891735,174.241070667,2001-01-01,h35v09,126.0,1016.0,32766.0,254.0,0b11111110,0b0,Continuous
6993,6993,-0.5279891735,174.241070667,2002-01-01,h35v09,126.0,1016.0,32766.0,254.0,0b11111110,0b0,Continuous
6993,6993,-0.5279891735,174.241070667,2003-01-01,h35v09,126.0,1016.0,32766.0,254.0,0b11111110,0b0,Continuous
6993,6993,-0.5279891735,174.241070667,2004-01-01,h35v09,126.0,1016.0,32766.0,254.0,0b11111110,0b0,Continuous
6994,6994,0.1785428479,173.540923222,2001-01-01,h35v08,2357.0,849.0,32766.0,254.0,0b11111110,0b0,Continuous
6994,6994,0.1785428479,173.540923222,2002-01-01,h35v08,2357.0,849.0,32766.0,254.0,0b11111110,0b0,Continuous
6994,6994,0.1785428479,173.540923222,2003-01-01,h35v08,2357.0,849.0,32766.0,254.0,0b11111110,0b0,Continuous
6994,6994,0.1785428479,173.540923222,2004-01-01,h35v08,2357.0,849.0,32766.0,254.0,0b11111110,0b0,Continuous
6995,6995,0.1857918761,173.569718806,2001-01-01,h35v08,2355.0,856.0,32766.0,254.0,0b11111110,0b0,Continuous
