Category,ID,Latitude,Longitude,Date,MODIS_Tile,MYD17A3HGF_061_Line_Y_500m,MYD17A3HGF_061_Sample_X_500m,MYD17A3HGF_061_Npp_500m,MYD17A3HGF_061_Npp_QC_500m,MYD17A3HGF_061_Npp_QC_500m_bitmask,MYD17A3HGF_061_Npp_QC_500m_ContinuousLayer,MYD17A3HGF_061_Npp_QC_500m_ContinuousLayer_Description
16012,16012,-7.6051152638,158.305747771,2004-01-01,h33v09,1825.0,1659.0,32766.0,254.0,0b11111110,0b0,Continuous
16013,16013,-7.6021098142,158.792930603,2002-07-04,h33v09,1824.0,1775.0,32766.0,254.0,0b11111110,0b0,Continuous
16013,16013,-7.6021098142,158.792930603,2003-01-01,h33v09,1824.0,1775.0,32766.0,254.0,0b11111110,0b0,Continuous
16013,16013,-7.6021098142,158.792930603,2004-01-01,h33v09,1824.0,1775.0,32766.0,254.0,0b11111110,0b0,Continuous
16014,16014,-7.6008612849,158.78709835,2002-07-04,h33v09,1824.0,1774.0,32766.0,254.0,0b11111110,0b0,Continuous
16014,16014,-7.6008612849,158.78709835,2003-01-01,h33v09,1824.0,1774.0,32766.0,254.0,0b11111110,0b0,Continuous
16014,16014,-7.6008612849,158.78709835,2004-01-01,h33v09,1824.0,1774.0,32766.0,254.0,0b11111110,0b0,Continuous
16015,16015,-7.5990232261,156.639361506,2002-07-04,h33v09,1823.0,1263.0,32766.0,254.0,0b11111110,0b0,Continuous
16015,16015,-7.5990232261,156.639361506,2003-01-01,h33v09,1823.0,1263.0,32766.0,254.0,0b11111110,0b0,Continuous
16015,16015,-7.5990232261,156.639361506,2004-01-01,h33v09,1823.0,1263.0,32766.0,254.0,0b11111110,0b0,Continuous
16016,16016,-7.5932300122,156.523434255,2002-07-04,h33v09,1822.0,1236.0,32766.0,254.0,0b11111110,0b0,Continuous
16016,16016,-7.5932300122,156.523434255,2003-01-01,h33v09,1822.0,1236.0,32766.0,254.0,0b11111110,0b0,Continuous
16016,16016,-7.5932300122,156.523434255,2004-01-01,h33v09,1822.0,1236.0,32766.0,254.0,0b11111110,0b0,Continuous
16017,16017,-7.592144376,158.453836036,2002-07-04,h33v09,1822.0,1695.0,0.7674,92.0,0b01011100,0b0,Continuous
16017,16017,-7.592144376,158.453836036,2003-01-01,h33v09,1822.0,1695.0,1.0148,92.0,0b01011100,0b0,Continuous
16017,16017,-7.592144376,158.453836036,2004-01-01,h33v09,1822.0,1695.0,0.6658,76.0,0b01001100,0b0,Continuous
16018,16018,-7.5912683808,158.717495581,2002-07-04,h33v09,1821.0,1758.0,0.8204,74.0,0b01001010,0b0,Continuous
16018,16018,-7.5912683808,158.717495581,2003-01-01,h33v09,1821.0,1758.0,0.8604,44.0,0b00101100,0b0,Continuous
16018,16018,-7.5912683808,158.717495581,2004-01-01,h33v09,1821.0,1758.0,0.6109,64.0,0b01000000,0b0,Continuous
16019,16019,-7.5960504353,158.771866286,2002-07-04,h33v09,1823.0,1770.0,32766.0,254.0,0b11111110,0b0,Continuous
16019,16019,-7.5960504353,158.771866286,2003-01-01,h33v09,1823.0,1770.0,32766.0,254.0,0b11111110,0b0,Continuous
16019,16019,-7.5960504353,158.771866286,2004-01-01,h33v09,1823.0,1770.0,32766.0,254.0,0b11111110,0b0,Continuous
16020,16020,-7.5887760751,158.782501221,2002-07-04,h33v09,1821.0,1774.0,32766.0,254.0,0b11111110,0b0,Continuous
16020,16020,-7.5887760751,158.782501221,2003-01-01,h33v09,1821.0,1774.0,32766.0,254.0,0b11111110,0b0,Continuous
16020,16020,-7.5887760751,158.782501221,2004-01-01,h33v09,1821.0,1774.0,32766.0,254.0,0b11111110,0b0,Continuous
16021,16021,-7.5854506301,158.706654978,2002-07-04,h33v09,1820.0,1756.0,32766.0,254.0,0b11111110,0b0,Continuous
16021,16021,-7.5854506301,158.706654978,2003-01-01,h33v09,1820.0,1756.0,32766.0,254.0,0b11111110,0b0,Continuous
16021,16021,-7.5854506301,158.706654978,2004-01-01,h33v09,1820.0,1756.0,32766.0,254.0,0b11111110,0b0,Continuous
16022,16022,-7.585434996,158.764153412,2002-07-04,h33v09,1820.0,1769.0,32766.0,254.0,0b11111110,0b0,Continuous
16022,16022,-7.585434996,158.764153412,2003-01-01,h33v09,1820.0,1769.0,32766.0,254.0,0b11111110,0b0,Continuous
16022,16022,-7.585434996,158.764153412,2004-01-01,h33v09,1820.0,1769.0,32766.0,254.0,0b11111110,0b0,Continuous
16023,16023,-7.5846085487,158.777915955,2002-07-04,h33v09,1820.0,1773.0,0.0,86.0,0b01010110,0b0,Continuous
16023,16023,-7.5846085487,158.777915955,2003-01-01,h33v09,1820.0,1773.0,0.0,61.0,0b00111101,0b0,Continuous
16023,16023,-7.5846085487,158.777915955,2004-01-01,h33v09,1820.0,1773.0,0.0,81.0,0b01010001,0b0,Continuous
16024,16024,-7.5821672428,156.540995751,2002-07-04,h33v09,1819.0,1241.0,32766.0,254.0,0b11111110,0b0,Continuous
16024,16024,-7.5821672428,156.540995751,2003-01-01,h33v09,1819.0,1241.0,32766.0,254.0,0b11111110,0b0,Continuous
16024,16024,-7.5821672428,156.540995751,2004-01-01,h33v09,1819.0,1241.0,32766.0,254.0,0b11111110,0b0,Continuous
16025,16025,-7.580670683,158.707474951,2002-07-04,h33v09,1819.0,1756.0,32766.0,254.0,0b11111110,0b0,Continuous
16025,16025,-7.580670683,158.707474951,2003-01-01,h33v09,1819.0,1756.0,32766.0,254.0,0b11111110,0b0,Continuous
16025,16025,-7.580670683,158.707474951,2004-01-01,h33v09,1819.0,1756.0,32766.0,254.0,0b11111110,0b0,Continuous
16026,16026,-7.5771048947,158.710820401,2002-07-04,h33v09,1818.0,1758.0,32766.0,254.0,0b11111110,0b0,Continuous
16026,16026,-7.5771048947,158.710820401,2003-01-01,h33v09,1818.0,1758.0,32766.0,254.0,0b11111110,0b0,Continuous
16026,16026,-7.5771048947,158.710820401,2004-01-01,h33v09,1818.0,1758.0,32766.0,254.0,0b11111110,0b0,Continuous
16027,16027,-7.573755244,158.420004597,2002-07-04,h33v09,1817.0,1689.0,32766.0,254.0,0b11111110,0b0,Continuous
16027,16027,-7.573755244,158.420004597,2003-01-01,h33v09,1817.0,1689.0,32766.0,254.0,0b11111110,0b0,Continuous
16027,16027,-7.573755244,158.420004597,2004-01-01,h33v09,1817.0,1689.0,32766.0,254.0,0b11111110,0b0,Continuous
16028,16028,-7.5729207507,158.564584817,2002-07-04,h33v09,1817.0,1723.0,32766.0,254.0,0b11111110,0b0,Continuous
16028,16028,-7.5729207507,158.564584817,2003-01-01,h33v09,1817.0,1723.0,32766.0,254.0,0b11111110,0b0,Continuous
16028,16028,-7.5729207507,158.564584817,2004-01-01,h33v09,1817.0,1723.0,32766.0,254.0,0b11111110,0b0,Continuous
16029,16029,-7.5729735661,158.70025106,2002-07-04,h33v09,1817.0,1755.0,32766.0,254.0,0b11111110,0b0,Continuous
16029,16029,-7.5729735661,158.70025106,2003-01-01,h33v09,1817.0,1755.0,32766.0,254.0,0b11111110,0b0,Continuous
16029,16029,-7.5729735661,158.70025106,2004-01-01,h33v09,1817.0,1755.0,32766.0,254.0,0b11111110,0b0,Continuous
16030,16030,-7.565023899,156.569170096,2002-07-04,h33v09,1815.0,1249.0,32766.0,254.0,0b11111110,0b0,Continuous
16030,16030,-7.565023899,156.569170096,2003-01-01,h33v09,1815.0,1249.0,32766.0,254.0,0b11111110,0b0,Continuous
16030,16030,-7.565023899,156.569170096,2004-01-01,h33v09,1815.0,1249.0,32766.0,254.0,0b11111110,0b0,Continuous
16031,16031,-7.610746288,158.39828517,2002-07-04,h33v09,1826.0,1680.0,32766.0,254.0,0b11111110,0b0,Continuous
16031,16031,-7.610746288,158.39828517,2003-01-01,h33v09,1826.0,1680.0,32766.0,254.0,0b11111110,0b0,Continuous
16031,16031,-7.610746288,158.39828517,2004-01-01,h33v09,1826.0,1680.0,32766.0,254.0,0b11111110,0b0,Continuous
16032,16032,-7.5587735162,156.610433401,2002-07-04,h33v09,1814.0,1259.0,32766.0,254.0,0b11111110,0b0,Continuous
16032,16032,-7.5587735162,156.610433401,2003-01-01,h33v09,1814.0,1259.0,32766.0,254.0,0b11111110,0b0,Continuous
16032,16032,-7.5587735162,156.610433401,2004-01-01,h33v09,1814.0,1259.0,32766.0,254.0,0b11111110,0b0,Continuous
16033,16033,-7.5604580098,158.306860783,2002-07-04,h33v09,1814.0,1663.0,32766.0,254.0,0b11111110,0b0,Continuous
16033,16033,-7.5604580098,158.306860783,2003-01-01,h33v09,1814.0,1663.0,32766.0,254.0,0b11111110,0b0,Continuous
16033,16033,-7.5604580098,158.306860783,2004-01-01,h33v09,1814.0,1663.0,32766.0,254.0,0b11111110,0b0,Continuous
16034,16034,-7.5577772421,156.583585724,2002-07-04,h33v09,1813.0,1253.0,32766.0,254.0,0b11111110,0b0,Continuous
16034,16034,-7.5577772421,156.583585724,2003-01-01,h33v09,1813.0,1253.0,32766.0,254.0,0b11111110,0b0,Continuous
16034,16034,-7.5577772421,156.583585724,2004-01-01,h33v09,1813.0,1253.0,32766.0,254.0,0b11111110,0b0,Continuous
16035,16035,-7.7326057201,156.642594568,2002-07-04,h33v09,1855.0,1252.0,0.6458,90.0,0b01011010,0b0,Continuous
16035,16035,-7.7326057201,156.642594568,2003-01-01,h33v09,1855.0,1252.0,0.8796,79.0,0b01001111,0b0,Continuous
16035,16035,-7.7326057201,156.642594568,2004-01-01,h33v09,1855.0,1252.0,0.6699,90.0,0b01011010,0b0,Continuous
16036,16036,-7.5774991305,158.728979403,2002-07-04,h33v09,1818.0,1762.0,32766.0,254.0,0b11111110,0b0,Continuous
16036,16036,-7.5774991305,158.728979403,2003-01-01,h33v09,1818.0,1762.0,32766.0,254.0,0b11111110,0b0,Continuous
16036,16036,-7.5774991305,158.728979403,2004-01-01,h33v09,1818.0,1762.0,32766.0,254.0,0b11111110,0b0,Continuous
16037,16037,-7.5552165463,158.340365068,2002-07-04,h33v09,1813.0,1671.0,32766.0,254.0,0b11111110,0b0,Continuous
16037,16037,-7.5552165463,158.340365068,2003-01-01,h33v09,1813.0,1671.0,32766.0,254.0,0b11111110,0b0,Continuous
16037,16037,-7.5552165463,158.340365068,2004-01-01,h33v09,1813.0,1671.0,32766.0,254.0,0b11111110,0b0,Continuous
16038,16038,-7.5547741665,158.678673159,2002-07-04,h33v09,1813.0,1752.0,32766.0,254.0,0b11111110,0b0,Continuous
16038,16038,-7.5547741665,158.678673159,2003-01-01,h33v09,1813.0,1752.0,32766.0,254.0,0b11111110,0b0,Continuous
16038,16038,-7.5547741665,158.678673159,2004-01-01,h33v09,1813.0,1752.0,32766.0,254.0,0b11111110,0b0,Continuous
16039,16039,-7.55189926,158.326788179,2002-07-04,h33v09,1812.0,1668.0,32766.0,254.0,0b11111110,0b0,Continuous
16039,16039,-7.55189926,158.326788179,2003-01-01,h33v09,1812.0,1668.0,32766.0,254.0,0b11111110,0b0,Continuous
16039,16039,-7.55189926,158.326788179,2004-01-01,h33v09,1812.0,1668.0,32766.0,254.0,0b11111110,0b0,Continuous
16040,16040,-7.5511905873,158.735644426,2002-07-04,h33v09,1812.0,1766.0,32766.0,254.0,0b11111110,0b0,Continuous
16040,16040,-7.5511905873,158.735644426,2003-01-01,h33v09,1812.0,1766.0,32766.0,254.0,0b11111110,0b0,Continuous
16040,16040,-7.5511905873,158.735644426,2004-01-01,h33v09,1812.0,1766.0,32766.0,254.0,0b11111110,0b0,Continuous
16041,16041,-7.5529516094,158.29815027,2002-07-04,h33v09,1812.0,1661.0,32766.0,254.0,0b11111110,0b0,Continuous
16041,16041,-7.5529516094,158.29815027,2003-01-01,h33v09,1812.0,1661.0,32766.0,254.0,0b11111110,0b0,Continuous
16041,16041,-7.5529516094,158.29815027,2004-01-01,h33v09,1812.0,1661.0,32766.0,254.0,0b11111110,0b0,Continuous
16042,16042,-7.5446543626,157.78889001,2002-07-04,h33v09,1810.0,1541.0,32764.0,252.0,0b11111100,0b0,Continuous
16042,16042,-7.5446543626,157.78889001,2003-01-01,h33v09,1810.0,1541.0,32764.0,252.0,0b11111100,0b0,Continuous
16042,16042,-7.5446543626,157.78889001,2004-01-01,h33v09,1810.0,1541.0,32764.0,252.0,0b11111100,0b0,Continuous
16043,16043,-7.542931743,158.404596186,2002-07-04,h33v09,1810.0,1688.0,0.8061,79.0,0b01001111,0b0,Continuous
16043,16043,-7.542931743,158.404596186,2003-01-01,h33v09,1810.0,1688.0,1.0639,72.0,0b01001000,0b0,Continuous
16043,16043,-7.542931743,158.404596186,2004-01-01,h33v09,1810.0,1688.0,0.6589,77.0,0b01001101,0b0,Continuous
16044,16044,-7.5409065032,157.708097405,2002-07-04,h33v09,1809.0,1522.0,32766.0,254.0,0b11111110,0b0,Continuous
16044,16044,-7.5409065032,157.708097405,2003-01-01,h33v09,1809.0,1522.0,32766.0,254.0,0b11111110,0b0,Continuous
16044,16044,-7.5409065032,157.708097405,2004-01-01,h33v09,1809.0,1522.0,32766.0,254.0,0b11111110,0b0,Continuous
16045,16045,-7.5416571974,158.67023483,2002-07-04,h33v09,1810.0,1751.0,32766.0,254.0,0b11111110,0b0,Continuous
16045,16045,-7.5416571974,158.67023483,2003-01-01,h33v09,1810.0,1751.0,32766.0,254.0,0b11111110,0b0,Continuous
16045,16045,-7.5416571974,158.67023483,2004-01-01,h33v09,1810.0,1751.0,32766.0,254.0,0b11111110,0b0,Continuous
16046,16046,-7.536699192,158.698771578,2002-07-04,h33v09,1808.0,1758.0,0.0,86.0,0b01010110,0b0,Continuous
16046,16046,-7.536699192,158.698771578,2003-01-01,h33v09,1808.0,1758.0,0.0,74.0,0b01001010,0b0,Continuous
16046,16046,-7.536699192,158.698771578,2004-01-01,h33v09,1808.0,1758.0,0.0,75.0,0b01001011,0b0,Continuous
16047,16047,-7.5361353726,158.653075187,2002-07-04,h33v09,1808.0,1747.0,32766.0,254.0,0b11111110,0b0,Continuous
16047,16047,-7.5361353726,158.653075187,2003-01-01,h33v09,1808.0,1747.0,32766.0,254.0,0b11111110,0b0,Continuous
16047,16047,-7.5361353726,158.653075187,2004-01-01,h33v09,1808.0,1747.0,32766.0,254.0,0b11111110,0b0,Continuous
16048,16048,-7.5354229146,158.302493475,2002-07-04,h33v09,1808.0,1664.0,32766.0,254.0,0b11111110,0b0,Continuous
16048,16048,-7.5354229146,158.302493475,2003-01-01,h33v09,1808.0,1664.0,32766.0,254.0,0b11111110,0b0,Continuous
16048,16048,-7.5354229146,158.302493475,2004-01-01,h33v09,1808.0,1664.0,32766.0,254.0,0b11111110,0b0,Continuous
16049,16049,-7.5217629485,157.727529159,2002-07-04,h33v09,1805.0,1528.0,32766.0,254.0,0b11111110,0b0,Continuous
16049,16049,-7.5217629485,157.727529159,2003-01-01,h33v09,1805.0,1528.0,32766.0,254.0,0b11111110,0b0,Continuous
16049,16049,-7.5217629485,157.727529159,2004-01-01,h33v09,1805.0,1528.0,32766.0,254.0,0b11111110,0b0,Continuous
16050,16050,-8.034032495,159.191922916,2002-07-04,h33v09,1928.0,1831.0,0.6922,94.0,0b01011110,0b0,Continuous
16050,16050,-8.034032495,159.191922916,2003-01-01,h33v09,1928.0,1831.0,1.0157,81.0,0b01010001,0b0,Continuous
16050,16050,-8.034032495,159.191922916,2004-01-01,h33v09,1928.0,1831.0,0.7728,94.0,0b01011110,0b0,Continuous
16051,16051,-7.5176144612,157.717207843,2002-07-04,h33v09,1804.0,1526.0,0.0402,90.0,0b01011010,0b0,Continuous
16051,16051,-7.5176144612,157.717207843,2003-01-01,h33v09,1804.0,1526.0,0.0,85.0,0b01010101,0b0,Continuous
16051,16051,-7.5176144612,157.717207843,2004-01-01,h33v09,1804.0,1526.0,0.0697,90.0,0b01011010,0b0,Continuous
16052,16052,-7.5099083629,158.659362169,2002-07-04,h33v09,1802.0,1751.0,32766.0,254.0,0b11111110,0b0,Continuous
16052,16052,-7.5099083629,158.659362169,2003-01-01,h33v09,1802.0,1751.0,32766.0,254.0,0b11111110,0b0,Continuous
16052,16052,-7.5099083629,158.659362169,2004-01-01,h33v09,1802.0,1751.0,32766.0,254.0,0b11111110,0b0,Continuous
16053,16053,-7.4998089176,157.749797251,2002-07-04,h33v09,1799.0,1536.0,0.2932,83.0,0b01010011,0b0,Continuous
16053,16053,-7.4998089176,157.749797251,2003-01-01,h33v09,1799.0,1536.0,0.2468,72.0,0b01001000,0b0,Continuous
16053,16053,-7.4998089176,157.749797251,2004-01-01,h33v09,1799.0,1536.0,0.2077,87.0,0b01010111,0b0,Continuous
16054,16054,-7.4988298127,158.6795143,2002-07-04,h33v09,1799.0,1757.0,32766.0,254.0,0b11111110,0b0,Continuous
16054,16054,-7.4988298127,158.6795143,2003-01-01,h33v09,1799.0,1757.0,32766.0,254.0,0b11111110,0b0,Continuous
16054,16054,-7.4988298127,158.6795143,2004-01-01,h33v09,1799.0,1757.0,32766.0,254.0,0b11111110,0b0,Continuous
16055,16055,-7.5182892721,158.676204492,2002-07-04,h33v09,1804.0,1754.0,32766.0,254.0,0b11111110,0b0,Continuous
16055,16055,-7.5182892721,158.676204492,2003-01-01,h33v09,1804.0,1754.0,32766.0,254.0,0b11111110,0b0,Continuous
16055,16055,-7.5182892721,158.676204492,2004-01-01,h33v09,1804.0,1754.0,32766.0,254.0,0b11111110,0b0,Continuous
16056,16056,-7.4955913994,158.66132575,2002-07-04,h33v09,1798.0,1753.0,32766.0,254.0,0b11111110,0b0,Continuous
16056,16056,-7.4955913994,158.66132575,2003-01-01,h33v09,1798.0,1753.0,32766.0,254.0,0b11111110,0b0,Continuous
16056,16056,-7.4955913994,158.66132575,2004-01-01,h33v09,1798.0,1753.0,32766.0,254.0,0b11111110,0b0,Continuous
16057,16057,-7.4963499114,158.628657203,2002-07-04,h33v09,1799.0,1745.0,32766.0,254.0,0b11111110,0b0,Continuous
16057,16057,-7.4963499114,158.628657203,2003-01-01,h33v09,1799.0,1745.0,32766.0,254.0,0b11111110,0b0,Continuous
16057,16057,-7.4963499114,158.628657203,2004-01-01,h33v09,1799.0,1745.0,32766.0,254.0,0b11111110,0b0,Continuous
16058,16058,-7.4925552163,158.410449794,2002-07-04,h33v09,1798.0,1693.0,32766.0,254.0,0b11111110,0b0,Continuous
16058,16058,-7.4925552163,158.410449794,2003-01-01,h33v09,1798.0,1693.0,32766.0,254.0,0b11111110,0b0,Continuous
16058,16058,-7.4925552163,158.410449794,2004-01-01,h33v09,1798.0,1693.0,32766.0,254.0,0b11111110,0b0,Continuous
16059,16059,-7.4900417612,158.040401893,2002-07-04,h33v09,1797.0,1606.0,32766.0,254.0,0b11111110,0b0,Continuous
16059,16059,-7.4900417612,158.040401893,2003-01-01,h33v09,1797.0,1606.0,32766.0,254.0,0b11111110,0b0,Continuous
16059,16059,-7.4900417612,158.040401893,2004-01-01,h33v09,1797.0,1606.0,32766.0,254.0,0b11111110,0b0,Continuous
16060,16060,-7.4900396395,157.873348159,2002-07-04,h33v09,1797.0,1566.0,32766.0,254.0,0b11111110,0b0,Continuous
16060,16060,-7.4900396395,157.873348159,2003-01-01,h33v09,1797.0,1566.0,32766.0,254.0,0b11111110,0b0,Continuous
16060,16060,-7.4900396395,157.873348159,2004-01-01,h33v09,1797.0,1566.0,32766.0,254.0,0b11111110,0b0,Continuous
16061,16061,-7.4969242594,158.426761278,2002-07-04,h33v09,1799.0,1697.0,32766.0,254.0,0b11111110,0b0,Continuous
16061,16061,-7.4969242594,158.426761278,2003-01-01,h33v09,1799.0,1697.0,32766.0,254.0,0b11111110,0b0,Continuous
16061,16061,-7.4969242594,158.426761278,2004-01-01,h33v09,1799.0,1697.0,32766.0,254.0,0b11111110,0b0,Continuous
16062,16062,-7.4909005905,157.85867745,2002-07-04,h33v09,1797.0,1562.0,32766.0,254.0,0b11111110,0b0,Continuous
16062,16062,-7.4909005905,157.85867745,2003-01-01,h33v09,1797.0,1562.0,32766.0,254.0,0b11111110,0b0,Continuous
16062,16062,-7.4909005905,157.85867745,2004-01-01,h33v09,1797.0,1562.0,32766.0,254.0,0b11111110,0b0,Continuous
16063,16063,-7.4899087593,157.866817245,2002-07-04,h33v09,1797.0,1564.0,32765.0,253.0,0b11111101,0b0,Continuous
16063,16063,-7.4899087593,157.866817245,2003-01-01,h33v09,1797.0,1564.0,32765.0,253.0,0b11111101,0b0,Continuous
16063,16063,-7.4899087593,157.866817245,2004-01-01,h33v09,1797.0,1564.0,32765.0,253.0,0b11111101,0b0,Continuous
16064,16064,-7.4895155626,157.726907953,2002-07-04,h33v09,1797.0,1531.0,32764.0,252.0,0b11111100,0b0,Continuous
16064,16064,-7.4895155626,157.726907953,2003-01-01,h33v09,1797.0,1531.0,32764.0,252.0,0b11111100,0b0,Continuous
16064,16064,-7.4895155626,157.726907953,2004-01-01,h33v09,1797.0,1531.0,32764.0,252.0,0b11111100,0b0,Continuous
16065,16065,-7.4866813384,157.757099036,2002-07-04,h33v09,1796.0,1538.0,32766.0,254.0,0b11111110,0b0,Continuous
16065,16065,-7.4866813384,157.757099036,2003-01-01,h33v09,1796.0,1538.0,32766.0,254.0,0b11111110,0b0,Continuous
16065,16065,-7.4866813384,157.757099036,2004-01-01,h33v09,1796.0,1538.0,32766.0,254.0,0b11111110,0b0,Continuous
16066,16066,-7.4927684969,157.869722342,2002-07-04,h33v09,1798.0,1565.0,32766.0,254.0,0b11111110,0b0,Continuous
16066,16066,-7.4927684969,157.869722342,2003-01-01,h33v09,1798.0,1565.0,32766.0,254.0,0b11111110,0b0,Continuous
16066,16066,-7.4927684969,157.869722342,2004-01-01,h33v09,1798.0,1565.0,32766.0,254.0,0b11111110,0b0,Continuous
16067,16067,-7.4862804757,158.34791565,2002-07-04,h33v09,1796.0,1679.0,32766.0,254.0,0b11111110,0b0,Continuous
16067,16067,-7.4862804757,158.34791565,2003-01-01,h33v09,1796.0,1679.0,32766.0,254.0,0b11111110,0b0,Continuous
16067,16067,-7.4862804757,158.34791565,2004-01-01,h33v09,1796.0,1679.0,32766.0,254.0,0b11111110,0b0,Continuous
16068,16068,-7.494379648,157.565334393,2002-07-04,h33v09,1798.0,1492.0,32766.0,254.0,0b11111110,0b0,Continuous
16068,16068,-7.494379648,157.565334393,2003-01-01,h33v09,1798.0,1492.0,32766.0,254.0,0b11111110,0b0,Continuous
16068,16068,-7.494379648,157.565334393,2004-01-01,h33v09,1798.0,1492.0,32766.0,254.0,0b11111110,0b0,Continuous
16069,16069,-7.4861846451,157.851501794,2002-07-04,h33v09,1796.0,1561.0,32766.0,254.0,0b11111110,0b0,Continuous
16069,16069,-7.4861846451,157.851501794,2003-01-01,h33v09,1796.0,1561.0,32766.0,254.0,0b11111110,0b0,Continuous
16069,16069,-7.4861846451,157.851501794,2004-01-01,h33v09,1796.0,1561.0,32766.0,254.0,0b11111110,0b0,Continuous
16070,16070,-7.4843664907,157.864671026,2002-07-04,h33v09,1796.0,1564.0,32766.0,254.0,0b11111110,0b0,Continuous
16070,16070,-7.4843664907,157.864671026,2003-01-01,h33v09,1796.0,1564.0,32766.0,254.0,0b11111110,0b0,Continuous
16070,16070,-7.4843664907,157.864671026,2004-01-01,h33v09,1796.0,1564.0,32766.0,254.0,0b11111110,0b0,Continuous
16071,16071,-7.4828858294,158.349397322,2002-07-04,h33v09,1795.0,1680.0,32766.0,254.0,0b11111110,0b0,Continuous
16071,16071,-7.4828858294,158.349397322,2003-01-01,h33v09,1795.0,1680.0,32766.0,254.0,0b11111110,0b0,Continuous
16071,16071,-7.4828858294,158.349397322,2004-01-01,h33v09,1795.0,1680.0,32766.0,254.0,0b11111110,0b0,Continuous
16072,16072,-7.4835080755,157.86799829,2002-07-04,h33v09,1796.0,1565.0,32765.0,253.0,0b11111101,0b0,Continuous
16072,16072,-7.4835080755,157.86799829,2003-01-01,h33v09,1796.0,1565.0,32765.0,253.0,0b11111101,0b0,Continuous
16072,16072,-7.4835080755,157.86799829,2004-01-01,h33v09,1796.0,1565.0,32765.0,253.0,0b11111101,0b0,Continuous
16073,16073,-7.4821864822,157.83857478,2002-07-04,h33v09,1795.0,1558.0,32766.0,254.0,0b11111110,0b0,Continuous
16073,16073,-7.4821864822,157.83857478,2003-01-01,h33v09,1795.0,1558.0,32766.0,254.0,0b11111110,0b0,Continuous
16073,16073,-7.4821864822,157.83857478,2004-01-01,h33v09,1795.0,1558.0,32766.0,254.0,0b11111110,0b0,Continuous
16074,16074,-7.4817826894,157.832862894,2002-07-04,h33v09,1795.0,1557.0,32766.0,254.0,0b11111110,0b0,Continuous
16074,16074,-7.4817826894,157.832862894,2003-01-01,h33v09,1795.0,1557.0,32766.0,254.0,0b11111110,0b0,Continuous
16074,16074,-7.4817826894,157.832862894,2004-01-01,h33v09,1795.0,1557.0,32766.0,254.0,0b11111110,0b0,Continuous
16075,16075,-7.4827794539,158.624950949,2002-07-04,h33v09,1795.0,1745.0,32766.0,254.0,0b11111110,0b0,Continuous
16075,16075,-7.4827794539,158.624950949,2003-01-01,h33v09,1795.0,1745.0,32766.0,254.0,0b11111110,0b0,Continuous
16075,16075,-7.4827794539,158.624950949,2004-01-01,h33v09,1795.0,1745.0,32766.0,254.0,0b11111110,0b0,Continuous
16076,16076,-7.4808333404,158.638762539,2002-07-04,h33v09,1795.0,1749.0,32766.0,254.0,0b11111110,0b0,Continuous
16076,16076,-7.4808333404,158.638762539,2003-01-01,h33v09,1795.0,1749.0,32766.0,254.0,0b11111110,0b0,Continuous
16076,16076,-7.4808333404,158.638762539,2004-01-01,h33v09,1795.0,1749.0,32766.0,254.0,0b11111110,0b0,Continuous
16077,16077,-7.4811894158,157.846950327,2002-07-04,h33v09,1795.0,1560.0,32766.0,254.0,0b11111110,0b0,Continuous
16077,16077,-7.4811894158,157.846950327,2003-01-01,h33v09,1795.0,1560.0,32766.0,254.0,0b11111110,0b0,Continuous
16077,16077,-7.4811894158,157.846950327,2004-01-01,h33v09,1795.0,1560.0,32766.0,254.0,0b11111110,0b0,Continuous
16078,16078,-7.4816582706,158.645599978,2002-07-04,h33v09,1795.0,1750.0,32766.0,254.0,0b11111110,0b0,Continuous
16078,16078,-7.4816582706,158.645599978,2003-01-01,h33v09,1795.0,1750.0,32766.0,254.0,0b11111110,0b0,Continuous
16078,16078,-7.4816582706,158.645599978,2004-01-01,h33v09,1795.0,1750.0,32766.0,254.0,0b11111110,0b0,Continuous
16079,16079,-7.4806189879,157.558081969,2002-07-04,h33v09,1795.0,1492.0,32766.0,254.0,0b11111110,0b0,Continuous
16079,16079,-7.4806189879,157.558081969,2003-01-01,h33v09,1795.0,1492.0,32766.0,254.0,0b11111110,0b0,Continuous
16079,16079,-7.4806189879,157.558081969,2004-01-01,h33v09,1795.0,1492.0,32766.0,254.0,0b11111110,0b0,Continuous
16080,16080,-7.4783489562,157.873745241,2002-07-04,h33v09,1794.0,1567.0,32766.0,254.0,0b11111110,0b0,Continuous
16080,16080,-7.4783489562,157.873745241,2003-01-01,h33v09,1794.0,1567.0,32766.0,254.0,0b11111110,0b0,Continuous
16080,16080,-7.4783489562,157.873745241,2004-01-01,h33v09,1794.0,1567.0,32766.0,254.0,0b11111110,0b0,Continuous
16081,16081,-7.4834989735,158.038867483,2002-07-04,h33v09,1796.0,1606.0,32766.0,254.0,0b11111110,0b0,Continuous
16081,16081,-7.4834989735,158.038867483,2003-01-01,h33v09,1796.0,1606.0,32766.0,254.0,0b11111110,0b0,Continuous
16081,16081,-7.4834989735,158.038867483,2004-01-01,h33v09,1796.0,1606.0,32766.0,254.0,0b11111110,0b0,Continuous
16082,16082,-7.4782889211,157.688066302,2002-07-04,h33v09,1794.0,1523.0,32766.0,254.0,0b11111110,0b0,Continuous
